stimulus,feedback_type,fake_feedback,thisN,thisTrialN,thisRepN,slider_initial.response,slider_initial.rt,key_resp.keys,key_resp.rt,key_resp.duration,slider_final.response,slider_final.rt,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,instr_text.started,instr_key.started,Instruction.stopped,instr_key.keys,instr_key.rt,instr_key.duration,InitialRating.started,slider_initial.started,stim_image.started,key_resp.started,rating_prompt.started,stim_image.stopped,InitialRating.stopped,trials.slider_initial.response,trials.slider_initial.rt,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Feedback.started,feedback_text.started,feedback_text.stopped,Feedback.stopped,ReRating.started,stim_image2.started,slider_final.started,key_resp_2.started,stim_image2.stopped,rating_prompt2.started,ReRating.stopped,trials.slider_final.response,trials.slider_final.rt,trials.key_resp_2.keys,trials.key_resp_2.rt,trials.key_resp_2.duration,Debrief.started,debrief_text.started,key_debrief.started,debrief_text.stopped,Debrief.stopped,key_debrief.keys,key_debrief.rt,key_debrief.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.007172000012360513,0.01144233311060816,0.01144233311060816,18.725014625000767,space,18.51958816696424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,63,3,6,55.0,2.530963332974352,space,1.2242777500068769,None,61.0,1.2578573749633506,None,,,6,3,63,0,582.6273756250739,,,,,,,,,582.6205435000593,582.6273756250739,583.5822409579996,584.5853612080682,585.0826704580104,585.5770542500541,585.8108617080143,55.0,2.530963332974352,space,1.2242777500068769,None,585.8132611660985,585.8190057910979,,588.8140035000397,588.8504041660344,588.8595912080491,588.8595912080491,,,,590.1175173330121,61.0,1.2578573749633506,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_03.jpeg,agree,80.0,64,4,6,98.0,2.5625167089747265,space,2.6101952079916373,None,92.0,0.8259954999666661,None,,,6,4,64,2,590.136018707999,,,,,,,,,590.1293242910178,590.136018707999,591.1072485001059,592.115204291069,592.6158027080819,593.0987543750089,594.735795833054,98.0,2.5625167089747265,space,2.6101952079916373,None,594.7386463331059,594.7446402910864,,597.7376147910254,597.757294833078,597.7674794160994,597.7674794160994,,,,598.593477458111,92.0,0.8259954999666661,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_09.jpeg,disagree,50.0,65,5,6,2.0,2.739941707928665,space,2.020791042014025,None,74.0,1.5792428329586983,None,,,6,5,65,8,598.6069617910543,,,,,,,,,598.6007885830477,598.6069617910543,599.5824307911098,600.5904019580921,601.0843046660302,601.5766965830699,602.6168551250594,2.0,2.739941707928665,space,2.020791042014025,None,602.6195456250571,602.6249663330382,605.6321327910991,605.613323083031,605.6220859580208,605.6321327910991,605.6321327910991,,,,607.2079130830243,74.0,1.5792428329586983,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_10.jpeg,agree,80.0,66,6,6,98.0,2.9312431659782305,space,1.3785780840553343,None,94.0,1.6029211250133812,None,,,6,6,66,9,607.2329292910872,,,,,,,,,607.2260662500048,607.2329292910872,608.199364583008,609.2014034161111,609.6996376659954,610.189974708017,610.5862927080598,98.0,2.9312431659782305,space,1.3785780840553343,None,610.5889665000141,610.5949992910028,,613.5875628330978,613.6203963330481,613.6297007910907,613.6297007910907,,,,615.2285022910219,94.0,1.6029211250133812,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_06.jpeg,neutral,50.0,67,7,6,59.0,2.9664206249872223,space,4.717528583947569,None,59.0,1.5011659999145195,None,,,6,7,67,5,615.2541009580018,,,,,,,,,615.2472673330922,615.2541009580018,616.2198821660131,617.2191754160449,617.7208484580042,618.2125993330264,621.9480815830175,59.0,2.9664206249872223,space,4.717528583947569,None,621.9509928330081,621.9568664580584,624.983025833033,624.9430632080184,624.9738174160011,624.983025833033,624.983025833033,,,,626.4851971660974,59.0,1.5011659999145195,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_07.jpeg,neutral,65.0,68,8,6,89.0,4.06477725005243,space,2.480674625025131,None,2.0,1.650838999892585,None,,,6,8,68,6,626.5108499580529,,,,,,,,,626.5044278750429,626.5108499580529,627.4823249580804,628.4837897079997,628.9839742080076,629.4777432910632,630.9669624581002,89.0,4.06477725005243,space,2.480674625025131,None,630.9695772910491,630.9747747910442,634.0053451660788,633.9628207080532,633.9942350829951,634.0053451660788,634.0053451660788,,,,635.651132625062,2.0,1.650838999892585,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_05.jpeg,disagree,10.0,69,9,6,3.0,2.2403673749649897,space,1.4762366659706458,None,4.0,1.1931132499594241,None,,,6,9,69,4,635.6663561250316,,,,,,,,,635.659531790996,635.6663561250316,636.6509567910107,637.6480292080669,638.1411610411014,638.6489910000237,639.1268569580279,3.0,2.2403673749649897,space,1.4762366659706458,None,639.1295257080346,639.1352229580516,642.1452867910266,642.119231125107,642.1343948330032,642.1452867910266,642.1452867910266,,,,643.3334612910403,4.0,1.1931132499594241,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_02.jpeg,disagree,20.0,70,0,7,3.0,1.7715724159497768,space,0.7652801249641925,None,3.0,0.954247415997088,None,,,7,0,70,1,643.3523889160715,,,,,,,,,643.3443744580727,643.3523889160715,644.3326850000303,645.3238316250499,645.8317659160821,,646.0934776250506,3.0,1.7715724159497768,space,0.7652801249641925,None,646.0960546249989,646.1016691660043,,649.095258541056,649.1138412910514,649.1242537910584,649.1242537910584,,,,650.0740707080113,3.0,0.954247415997088,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_04.jpeg,agree,70.0,71,1,7,94.0,2.2524209159892052,space,0.9828741250094026,None,86.0,1.5015533330151811,None,,,7,1,71,3,650.1114687500522,,,,,,,,,650.1047270830022,650.1114687500522,651.072088957997,652.0713187910151,652.5714675000636,653.0655358330114,653.0556922079995,94.0,2.2524209159892052,space,0.9828741250094026,None,653.0591139580356,653.0655358330114,,656.0558499580948,656.1035812500631,656.113434500061,656.113434500061,,,,657.6115800410043,86.0,1.5015533330151811,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_09.jpeg,disagree,50.0,72,2,7,0.0,2.637245999998413,space,1.2622332909377292,None,10.0,1.7538334580603987,None,,,7,2,72,8,657.6250660410151,,,,,,,,,657.6187788750976,657.6250660410151,658.6031249160878,659.6027862500632,660.1031490410678,660.5948601660784,660.87054279109,0.0,2.637245999998413,space,1.2622332909377292,None,660.8731371250469,660.8783877911046,663.887417833088,663.8640135410242,663.8764035830973,663.887417833088,663.887417833088,,,,665.6367480000481,10.0,1.7538334580603987,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_10.jpeg,agree,80.0,73,3,7,96.0,2.3257109579863027,space,1.0590199580183253,None,97.0,1.4353213330032304,None,,,7,3,73,9,665.6601462500403,,,,,,,,,665.6534120410215,665.6601462500403,666.6298060000408,667.630596166011,668.1296424580505,668.6196640410926,668.6955307500903,96.0,2.3257109579863027,space,1.0590199580183253,None,668.6981212079991,668.7036250830861,671.7226415410405,671.6867122080876,671.7122887501027,671.7226415410405,671.7226415410405,,,,673.1536382080521,97.0,1.4353213330032304,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_07.jpeg,neutral,65.0,74,4,7,4.0,2.6218954580836,space,1.7370058329543099,None,58.0,1.5011841669911519,None,,,7,4,74,6,673.1799089580309,,,,,,,,,673.1733496250818,673.1799089580309,674.1534338330384,675.1463886660058,675.645324708079,676.1464541250607,676.8870719580445,4.0,2.6218954580836,space,1.7370058329543099,None,676.889845375088,676.8951495001093,679.912124708062,679.8791931250598,679.902940625092,679.912124708062,679.912124708062,,,,681.4137178750243,58.0,1.5011841669911519,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_08.jpeg,agree,70.0,75,5,7,58.0,1.8542144160019234,space,0.7128013329347596,None,58.0,0.9624266249593347,None,,,7,5,75,7,681.4397539580241,,,,,,,,,681.4331235410646,681.4397539580241,682.4043311250862,683.4113604580052,683.9039386661025,,684.1287171250442,58.0,1.8542144160019234,space,0.7128013329347596,None,684.1312588331057,684.1366336250212,687.1573113750201,687.1195690830937,687.1484005000675,687.1573113750201,687.1573113750201,,,,688.1164662500378,58.0,0.9624266249593347,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_05.jpeg,disagree,10.0,76,6,7,58.0,1.8524456250015646,space,0.953083666972816,None,4.0,1.9101787909166887,None,,,7,6,76,4,688.1312163750408,,,,,,,,,688.1243866250152,688.1312163750408,689.1070491250139,690.1069449160714,690.6071800830541,,691.061119207996,58.0,1.8524456250015646,space,0.953083666972816,None,691.0636586250039,691.0695470410865,,694.0620944580296,694.0758926250273,694.0866781660588,694.0866781660588,,,,695.9915880830958,4.0,1.9101787909166887,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_06.jpeg,neutral,50.0,77,7,7,64.0,2.231651791022159,space,0.6611538750585169,None,51.0,1.5915729579282925,None,,,7,7,77,5,696.01649816602,,,,,,,,,696.009604208055,696.01649816602,696.9911037080456,697.9897534160409,698.4822515000124,,698.6532186660916,64.0,2.231651791022159,space,0.6611538750585169,None,698.6557328330819,698.6619331660913,701.688525708043,701.6473461251007,701.6787375831045,701.688525708043,701.688525708043,,,,703.2797083330806,51.0,1.5915729579282925,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,78,8,7,50.0,1.9025757919298485,space,0.4792690420290455,None,50.0,1.9850060000317171,None,,,7,8,78,0,703.3228562080767,,,,,,,,,703.3161995410919,703.3228562080767,704.2757283330429,705.2756295410218,,,705.7615394580644,50.0,1.9025757919298485,space,0.4792690420290455,None,705.7616110000527,705.7672289160546,708.8079757910455,708.750274125021,708.7995326661039,708.8079757910455,708.8079757910455,710.7572842080845,710.808639750001,,710.7908755000681,50.0,1.9850060000317171,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_03.jpeg,agree,80.0,79,9,7,95.0,2.3232665830291808,space,0.7526651249499992,None,99.0,1.199045208049938,None,,,7,9,79,2,710.808639750001,,,,,,,,,710.8021770000923,710.808639750001,711.784354750067,712.7838175001089,713.2846794161014,,713.5413650830742,95.0,2.3232665830291808,space,0.7526651249499992,None,713.5437861250248,713.5490433750674,716.5532750000712,716.5317642081063,716.5439506660914,716.5532750000712,716.5532750000712,,,,717.7492777910084,99.0,1.199045208049938,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_10.jpeg,agree,80.0,80,0,8,94.0,2.4083237079903483,space,2.0060194169636816,None,90.0,0.9962650829693303,None,,,8,0,80,9,717.7744503330905,,,,,,,,,717.767695125076,717.7744503330905,718.7402270410676,719.7403042910155,720.2428560000844,720.7320992910536,721.7499471250921,94.0,2.4083237079903483,space,2.0060194169636816,None,721.750063583022,721.756405375083,724.7846840000711,724.7434980830876,724.7747233750997,724.7846840000711,724.7846840000711,,,,725.7801807500655,90.0,0.9962650829693303,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_09.jpeg,disagree,50.0,81,1,8,7.0,2.6022145829629153,space,0.9649361670017242,None,3.0,3.299652292043902,None,,,8,1,81,8,725.7948035410373,,,,,,,,,725.7882403749973,725.7948035410373,726.7777777080191,727.7702456250554,728.2703623330453,,728.7395789580187,7.0,2.6022145829629153,space,0.9649361670017242,None,728.742275500088,728.7479648750741,731.7563071660697,731.7314631660702,731.7458317501005,731.7563071660697,731.7563071660697,733.7363936660113,733.7532781250775,734.2384798750281,735.0559165830491,3.0,3.299652292043902,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_07.jpeg,neutral,65.0,82,2,8,4.0,1.951341375010088,space,0.5936991249909624,None,4.0,1.002897083060816,None,,,8,2,82,6,735.0761064160615,,,,,,,,,735.0703718750738,735.0761064160615,736.045004833024,737.0551320830127,737.55398079101,,737.6566977500916,4.0,1.951341375010088,space,0.5936991249909624,None,737.6593293750193,737.6650134160882,,740.6592697080923,740.6905670410488,740.6994963750476,740.6994963750476,,,,741.6995215830393,4.0,1.002897083060816,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_04.jpeg,agree,70.0,83,3,8,4.0,1.6908972919918597,space,0.1283768330467865,None,82.0,2.657201374997385,None,,,8,3,83,3,741.7380782910623,,,,,,,,,741.7312578330748,741.7380782910623,742.6970952500124,743.6883612500969,,,743.8213388330769,4.0,1.6908972919918597,space,0.1283768330467865,None,743.8239802080207,743.829143500072,,746.8255902500823,746.8751575830393,746.8835332080489,746.8835332080489,748.8110608750721,748.8791480410146,749.3212391251,749.5384476250038,82.0,2.657201374997385,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_06.jpeg,neutral,50.0,84,4,8,83.0,10.571871084044687,space,9.080753707909025,None,57.0,2.170824416098185,None,,,8,4,84,5,749.5646474160021,,,,,,,,,749.5581200410379,749.5646474160021,750.5367547910428,751.5358848330798,752.0364672910655,752.529794458067,760.6240870000329,83.0,10.571871084044687,space,9.080753707909025,None,760.6266312910011,760.6326207499951,,763.6242224160815,763.6553796250373,763.6646364160115,763.6646364160115,765.6149244999979,765.6563544160454,,765.8324972500559,57.0,2.170824416098185,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_02.jpeg,disagree,20.0,85,5,8,5.0,2.3988566249608994,space,0.7672288749599829,None,5.0,1.7818802080582827,None,,,8,5,85,1,765.8516536250245,,,,,,,,,765.8450167910196,765.8516536250245,766.8240007080603,767.8258426249959,768.3237658330472,,768.6017649160931,5.0,2.3988566249608994,space,0.7672288749599829,None,768.6044539160794,768.6100496250438,,771.6047207500087,771.6250314580975,771.6354121660115,771.6354121660115,,,,773.4132047500461,5.0,1.7818802080582827,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_08.jpeg,agree,70.0,86,6,8,49.0,3.0733155000489205,space,3.80867762491107,None,50.0,1.2962293749442324,None,,,8,6,86,7,773.4379130830057,,,,,,,,,773.4315781660844,773.4379130830057,774.4030802081106,775.4111481250729,775.9107038330985,776.3958054160466,779.2232671250822,49.0,3.0733155000489205,space,3.80867762491107,None,779.2263424580451,779.2323432080448,782.2491201250814,782.2179448331008,782.2392180410679,782.2491201250814,782.2491201250814,,,,783.5411082500359,50.0,1.2962293749442324,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_05.jpeg,disagree,10.0,87,7,8,2.0,2.677407250041142,space,0.9303960830438882,None,2.0,0.9819189590634778,None,,,8,7,87,4,783.5556314160349,,,,,,,,,783.5493894160027,783.5556314160349,784.5323846660322,785.532261375105,786.0400965410518,,786.4660877500428,2.0,2.677407250041142,space,0.9303960830438882,None,786.4689047500724,786.4752003330505,789.4888510000892,789.4643947910517,789.4783566660481,789.4888510000892,789.4888510000892,,,,790.4658495000331,2.0,0.9819189590634778,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,88,8,8,3.0,2.483957332908176,space,4.2771706249332055,None,50.0,1.8898152500623837,None,,,8,8,88,0,790.503920875024,,,,,,,,,790.4970999161014,790.503920875024,791.461594750057,792.4612251661019,792.9629573751008,793.4528043330647,796.7400616250234,3.0,2.483957332908176,space,4.2771706249332055,None,796.742704208009,796.7488293329952,,799.7406307080528,799.7893836660078,799.7980894159991,799.7980894159991,,,,801.6895612080116,50.0,1.8898152500623837,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_03.jpeg,agree,80.0,89,9,8,90.0,3.13494766689837,space,3.1492122090421617,None,81.0,1.6302166250534356,None,,,8,9,89,2,801.7080940000014,,,,,,,,,801.7015063330764,801.7080940000014,802.6814069160027,803.6858987500891,804.1883184160106,804.6796192500042,806.8373844580492,90.0,3.13494766689837,space,3.1492122090421617,None,806.840084666037,806.845275666099,809.8651702500647,809.8346832080279,809.8547296660254,809.8651702500647,809.8651702500647,,,,811.4907820830122,81.0,1.6302166250534356,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_10.jpeg,agree,80.0,90,0,9,95.0,2.976050916942768,space,3.578134874929674,None,95.0,0.8835925000021234,None,,,9,0,90,9,811.5157090410357,,,,,,,,,811.5092182500521,811.5157090410357,812.4845126660075,813.4817681250861,813.9836960830726,814.4739152910188,817.0688683330081,95.0,2.976050916942768,space,3.578134874929674,None,817.0689798330422,817.0741967500653,820.0974410830531,820.0568591660121,820.0879166660598,820.0974410830531,820.0974410830531,,,,820.9782194161089,95.0,0.8835925000021234,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,91,1,9,50.0,3.4080769579159096,space,2.150788415921852,None,50.0,1.2220177920535207,None,,,9,1,91,0,821.0148100000806,,,,,,,,,821.0081417080946,821.0148100000806,821.9744018750498,822.9759395410074,823.4750427081017,823.9656511660432,825.1352634580107,50.0,3.4080769579159096,space,2.150788415921852,None,825.137912166072,825.1436901660636,,828.1379285410512,828.1879812080879,828.1962164160796,828.1962164160796,,,,829.4168602500577,50.0,1.2220177920535207,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_06.jpeg,neutral,50.0,92,2,9,50.0,1.9252967500360683,space,1.8822263330221176,None,51.0,1.6276557920500636,None,,,9,2,92,5,829.4425320000155,,,,,,,,,829.4358012910234,829.4425320000155,830.4156681660097,831.4112498330651,831.9109138750937,832.4068940000143,833.300561791053,50.0,1.9252967500360683,space,1.8822263330221176,None,833.3006260000402,833.3065819160547,836.3347540000686,836.2944263750687,836.3260023330804,836.3347540000686,836.3347540000686,,,,837.9627996250056,51.0,1.6276557920500636,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_07.jpeg,neutral,65.0,93,3,9,51.0,3.430513457977213,space,2.8938148750457913,None,51.0,0.9200530420057476,None,,,9,3,93,6,837.990218916093,,,,,,,,,837.9832817080896,837.990218916093,838.9610957910772,839.9614200830692,840.460983500001,840.9551452500746,842.863969833008,51.0,3.430513457977213,space,2.8938148750457913,None,842.8664364580764,842.8721084160497,,845.8653369999956,845.8976388750598,845.9068238750333,845.9068238750333,,,,846.8242825830821,51.0,0.9200530420057476,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_09.jpeg,disagree,50.0,94,4,9,51.0,2.311267749988474,space,1.2449189169565216,None,2.0,2.8241296659689397,None,,,9,4,94,8,846.8389056660235,,,,,,,,,846.8323900830001,846.8389056660235,847.8150060410844,848.8161120830337,849.3161252500722,849.8085249160649,850.0701261661015,51.0,2.311267749988474,space,1.2449189169565216,None,850.0728562080767,850.0790302910609,,853.0715060830116,853.0841955000069,853.0946271660505,853.0946271660505,855.0652007500175,855.0924900410464,855.5650839160662,855.915013040998,2.0,2.8241296659689397,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_04.jpeg,agree,70.0,95,5,9,92.0,2.9632638330804184,space,3.8491396660683677,None,86.0,1.2818054590607062,None,,,9,5,95,3,855.9516232500318,,,,,,,,,855.9451482080622,855.9516232500318,856.9085823750356,857.9096437500557,858.4071634580614,858.9005260830745,861.768536250107,92.0,2.9632638330804184,space,3.8491396660683677,None,861.7711177080637,861.7767473750282,864.8174561660271,864.76219950011,864.8089817080181,864.8174561660271,864.8174561660271,,,,866.0986342080869,86.0,1.2818054590607062,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_02.jpeg,disagree,20.0,96,6,9,2.0,2.6133667080430314,space,5.344593708985485,None,2.0,1.3047707499936223,None,,,9,6,96,1,866.1176265410613,,,,,,,,,866.1114550411003,866.1176265410613,867.0925938750152,868.0900148330256,868.592025833088,869.0908028749982,873.4433125000214,2.0,2.6133667080430314,space,5.344593708985485,None,873.4459472500021,873.4516969580436,876.4657080830075,876.4352208750788,876.4554985000286,876.4657080830075,876.4657080830075,,,,877.7660461250925,2.0,1.3047707499936223,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_03.jpeg,agree,80.0,97,7,9,19.0,9.814789750031196,space,8.992180166998878,None,92.0,2.0504541670670733,None,,,9,7,97,2,877.782883708016,,,,,,,,,877.776239708066,877.782883708016,878.7600869160378,879.7604052500101,880.2601609160192,880.7485513330903,888.7586276250659,19.0,9.814789750031196,space,8.992180166998878,None,888.7613439160632,888.766500541009,891.7849190410925,891.7549185000826,891.7740977080539,891.7849190410925,891.7849190410925,893.7551026660949,893.777869625017,,893.8304577080999,92.0,2.0504541670670733,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_05.jpeg,disagree,10.0,98,8,9,1.0,3.067246833932586,space,4.9921248749597,None,None,None,space,7.121855958015658,None,9,8,98,4,893.843732041074,,,,,,,,,893.8371045830427,893.843732041074,894.8193452080013,895.8200043330435,896.3295049580047,896.8125134160509,900.8143179580802,1.0,3.067246833932586,space,4.9921248749597,None,900.8172513750615,900.8232008330524,,903.8152095410042,903.829192000092,903.8401447910583,903.8401447910583,905.810957916081,905.8384822501102,906.3041884580161,912.9395098750247,None,None,space,7.121855958015658,None,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_08.jpeg,agree,70.0,99,9,9,96.0,3.15504854102619,space,5.630306915962137,None,53.0,1.8301013339078054,None,,,9,9,99,7,912.9686545830918,,,,,,,,,912.9588469160954,912.9686545830918,913.9360544580268,914.9364893330494,915.4368867910234,915.9298932499951,920.5706294580596,96.0,3.15504854102619,space,5.630306915962137,None,920.573304166086,920.5790328750154,923.6045078330208,923.5638118750649,923.5944529580884,923.6045078330208,923.6045078330208,,,,925.4342637080699,53.0,1.8301013339078054,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.4343493750785,925.4412888330407,925.4412888330407,926.4361838750774,931.1071914160857,space,5.65782666602172,None,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
