stimulus,feedback_type,fake_feedback,thisN,thisTrialN,thisRepN,slider_initial.response,slider_initial.rt,key_resp.keys,key_resp.rt,key_resp.duration,slider_final.response,slider_final.rt,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,instr_text.started,instr_key.started,Instruction.stopped,instr_key.keys,instr_key.rt,instr_key.duration,InitialRating.started,slider_initial.started,stim_image.started,key_resp.started,rating_prompt.started,stim_image.stopped,InitialRating.stopped,trials.slider_initial.response,trials.slider_initial.rt,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Feedback.started,feedback_text.started,Feedback.stopped,ReRating.started,slider_final.started,stim_image2.started,key_resp_2.started,rating_prompt2.started,stim_image2.stopped,ReRating.stopped,trials.slider_final.response,trials.slider_final.rt,trials.key_resp_2.keys,feedback_text.stopped,trials.key_resp_2.rt,trials.key_resp_2.duration,Debrief.started,debrief_text.started,key_debrief.started,debrief_text.stopped,Debrief.stopped,key_debrief.keys,key_debrief.rt,key_debrief.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
images/grating_01.jpeg,neutral,50.0,40,0,4,2.0,2.623399625066668,space,2.2045790010597557,None,10.0,2.628315417096019,None,,,4,0,40,0,609.7435905830935,,,,,,,,,609.7369345419575,609.7435905830935,610.7039309169631,611.7033504580613,612.2026454580482,612.7008636249229,613.9105353329796,2.0,2.623399625066668,space,2.2045790010597557,None,613.9132660001051,613.9189615829382,616.9145697499625,616.9645432920661,616.9720146250911,617.9049578751437,618.9016552499961,,,619.6022863751277,10.0,2.628315417096019,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_08.jpeg,agree,70.0,41,1,4,4.0,4.107487166998908,space,3.2220162919256836,None,20.0,2.6350213340483606,None,,,4,1,41,7,619.6273923330009,,,,,,,,,619.6211318329442,619.6273923330009,620.5928731251042,621.5931465420872,622.093346292153,622.5842414170038,624.8213909580372,4.0,4.107487166998908,space,3.2220162919256836,None,624.824132333044,624.8299089169595,627.8247357921209,627.8582734579686,627.8671555421315,628.8175680420827,629.8180418750271,,,630.5026368331164,20.0,2.6350213340483606,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_02.jpeg,disagree,20.0,42,2,4,39.0,2.7496580409351736,space,1.229328292189166,None,12.0,2.8702361250761896,None,,,4,2,42,1,630.5195426249411,,,,,,,,,630.5129942919593,630.5195426249411,631.5013630420435,632.5005703750066,632.9931171250064,633.4945249999873,633.7380342921242,39.0,2.7496580409351736,space,1.229328292189166,None,633.7409691249486,633.7471446250565,636.7318070421461,636.7527169580571,636.7623203329276,637.7302346669603,638.7301322079729,,,639.6326993331313,12.0,2.8702361250761896,None,636.7623203329276,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_09.jpeg,disagree,50.0,43,3,4,6.0,2.9086048749741167,space,1.6238745839800686,None,4.0,2.596490749856457,None,,,4,3,43,8,639.6463170419447,,,,,,,,,639.6404544170946,639.6463170419447,640.6298807919957,641.62215604214,642.1239420000929,642.6218631670345,643.2477463749237,6.0,2.9086048749741167,space,1.6238745839800686,None,643.2502560419962,643.255342416931,646.2404870830942,646.2537720000837,646.2639217500109,647.2409366669599,648.2419388331473,,,648.8558353751432,4.0,2.596490749856457,None,646.2639217500109,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_10.jpeg,agree,80.0,44,4,4,54.0,3.4783681249246,space,2.0954154590144753,None,48.0,2.207393249962479,None,,,4,4,44,9,648.8799487920478,,,,,,,,,648.8731530001387,648.8799487920478,649.8498342081439,650.8473665830679,651.3553956670221,651.8494181251153,652.9487298750319,54.0,3.4783681249246,space,2.0954154590144753,None,652.9514360830653,652.9566376251169,655.9450519999955,655.9772301251069,655.9860094999894,656.9455024581403,657.9420733749866,,,658.1939078329597,48.0,2.207393249962479,None,655.9860094999894,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_05.jpeg,disagree,10.0,45,5,4,32.0,2.715647083008662,space,1.3380233750212938,None,15.0,2.963895584223792,None,,,4,5,45,4,658.2085235421546,,,,,,,,,658.2019730829634,658.2085235421546,659.1930418750271,660.1927579171024,660.692957042018,661.1875991250854,661.5349197920877,32.0,2.715647083008662,space,1.3380233750212938,None,661.5375612080097,661.5430157079827,664.5258035000879,664.5383098749444,664.5482404171489,665.5277300421149,666.5278645420913,,,667.5114060421474,15.0,2.963895584223792,None,664.5482404171489,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_03.jpeg,agree,80.0,46,6,4,32.0,2.8675236660055816,space,1.787379499990493,None,45.0,2.7969590411521494,None,,,4,6,46,2,667.5271630000789,,,,,,,,,667.5203780001029,667.5271630000789,668.5091895000078,669.5015430001076,670.0015923329629,670.5014302500058,671.2963427500799,32.0,2.8675236660055816,space,1.787379499990493,None,671.2989611669909,671.3045399999246,674.2972220829688,674.3137861250434,674.3233148329891,675.2847485421225,676.2937222081237,,,677.1197089999914,45.0,2.7969590411521494,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_06.jpeg,neutral,50.0,47,7,4,39.0,3.2844105837866664,space,2.436049334006384,None,9.0,3.3452910841442645,None,,,4,7,47,5,677.1432380420156,,,,,,,,,677.1364697080571,677.1432380420156,678.1093092919327,679.1194388750009,679.6092621251009,680.1015143750701,681.5636142499279,39.0,3.2844105837866664,space,2.436049334006384,None,681.5663695000112,681.5724977080245,684.5561310830526,684.5874540000223,684.5963876671158,685.5585595420562,686.5579547500238,,,687.939169249963,9.0,3.3452910841442645,None,684.5963876671158,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_07.jpeg,neutral,65.0,48,8,4,4.0,2.7962423749268055,space,1.5233418340794742,None,6.0,2.495858500013128,None,,,4,8,48,6,687.9658825830556,,,,,,,,,687.9595476670656,687.9658825830556,688.9303752919659,689.9304646670353,690.4328467079904,690.9240892080124,691.4586075420957,4.0,2.7962423749268055,space,1.5233418340794742,None,691.4613165000919,691.4668524169829,694.4610870000906,694.4954526671208,694.5036897079553,695.4549648750108,696.4487008331344,,,696.9971504579298,6.0,2.495858500013128,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_04.jpeg,agree,70.0,49,9,4,58.0,3.3312246249988675,space,1.9040826251730323,None,58.0,2.481792875099927,None,,,4,9,49,3,697.0374735831283,,,,,,,,,697.0307585829869,697.0374735831283,697.9954440000001,698.9948195000179,699.493323582923,699.9940115830395,700.9016362500843,58.0,3.3312246249988675,space,1.9040826251730323,None,700.9043799999636,700.9100433751009,703.8954785000533,703.9457306670956,703.9527174581308,704.892587875016,705.8960999581032,,,706.4340739999898,58.0,2.481792875099927,None,703.9527174581308,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_08.jpeg,agree,70.0,50,0,5,41.0,2.48293499997817,space,3.831621624995023,None,27.0,3.1272557091433555,None,,,5,0,50,7,706.4593967080582,,,,,,,,,706.4524988329504,706.4593967080582,707.4284446670208,708.4283477501012,708.9280663749669,709.4176255830098,712.2627282920294,41.0,2.48293499997817,space,3.831621624995023,None,712.2627991249319,712.2681862921454,715.2560449170414,715.2885276670568,715.2973337499425,716.2582719579805,717.2550874999724,,,718.4221757501364,27.0,3.1272557091433555,None,715.2973337499425,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_07.jpeg,neutral,65.0,51,1,5,38.0,2.6346499170176685,space,2.558013583999127,None,19.0,3.410908500198275,None,,,5,1,51,6,718.4469950830098,,,,,,,,,718.4407048330177,718.4469950830098,719.4147518330719,720.4136863329913,720.9143865001388,721.405487250071,722.9728574580513,38.0,2.6346499170176685,space,2.558013583999127,None,722.9753919581417,722.9804352920037,725.9680077501107,726.0011269170791,726.009998917114,726.9678463330492,727.9678931669332,,,729.4181491669733,19.0,3.410908500198275,None,726.009998917114,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_10.jpeg,agree,80.0,52,2,5,62.0,4.492957416921854,space,3.7770126671530306,None,68.0,4.026686209021136,None,,,5,2,52,9,729.4427731251344,,,,,,,,,729.4358928329311,729.4427731251344,730.4182693751063,731.4109800420702,731.9114148749504,732.4113140830304,735.1968831671402,62.0,4.492957416921854,space,3.7770126671530306,None,735.19965125015,735.2055394579656,738.1983629169408,738.2313530000392,738.2403392079286,739.1901298749726,740.1898891669698,741.6921613330487,742.1887537499424,742.2639103329275,68.0,4.026686209021136,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_02.jpeg,disagree,20.0,53,3,5,68.0,6.1180093749426305,space,5.045408791862428,None,35.0,3.038956625154242,None,,,5,3,53,1,742.2812132081017,,,,,,,,,742.27430120809,742.2812132081017,743.25754245813,744.2563201671001,744.7552106671501,745.2553884170484,749.3060075000394,68.0,6.1180093749426305,space,5.045408791862428,None,749.3088805419393,749.3140580421314,752.3014296251349,752.3213110829238,752.3309889170341,753.2970939581282,754.3003393330146,,,755.3668245419394,35.0,3.038956625154242,None,752.3309889170341,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_04.jpeg,agree,70.0,54,4,5,59.0,2.879776916000992,space,7.5135373750235885,None,42.0,5.970232333056629,None,,,5,4,54,3,755.4041176671162,,,,,,,,,755.3972925420385,755.4041176671162,756.3615549169481,757.3616730419453,757.8596271250863,758.3596149999648,764.8766230000183,59.0,2.879776916000992,space,7.5135373750235885,None,764.8792487080209,764.8847483750433,767.8684210830834,767.9161625420675,767.9244433329441,768.8693465420511,769.870369042037,771.3697715420276,771.8593136251438,773.8923375420272,42.0,5.970232333056629,None,767.9244433329441,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_01.jpeg,neutral,50.0,55,5,5,27.0,5.983035709010437,space,9.239681832958013,None,26.0,4.8644156670197845,None,,,5,5,55,0,773.9314356669784,,,,,,,,,773.9245164999738,773.9314356669784,774.8886326670181,775.8895515420008,776.3898534169421,776.8799270831514,785.1334557919763,27.0,5.983035709010437,space,9.239681832958013,None,785.1359598329291,785.1417085831054,788.1343916670885,788.1844198750332,788.1918021249585,789.1325121670961,790.1222040420398,791.6309875829611,792.1320054579992,793.0553206249606,26.0,4.8644156670197845,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_09.jpeg,disagree,50.0,56,6,5,17.0,4.236973999999464,space,3.2342125829309225,None,25.0,3.1356845409609377,None,,,5,6,56,8,793.0697882079985,,,,,,,,,793.0630077079404,793.0697882079985,794.0495141670108,795.0494052499998,795.549829875119,796.0382307081018,798.289566792082,17.0,4.236973999999464,space,3.2342125829309225,None,798.2896588749718,798.2960081670899,801.286914375145,801.3034817080479,801.3136547920294,802.280307417037,803.2803191249259,,,804.4486100000795,25.0,3.1356845409609377,None,801.3136547920294,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_05.jpeg,disagree,10.0,57,7,5,16.0,3.628519457997754,space,8.026749917073175,None,14.0,2.7856476670131087,None,,,5,7,57,4,804.4602952499408,,,,,,,,,804.4538091251161,804.4602952499408,805.4474670421332,806.4465354999993,806.9470559579786,807.4421018329449,814.482998667052,16.0,3.628519457997754,space,8.026749917073175,None,814.485825708136,814.4918317501433,817.4847665000707,817.4970312919468,817.5076927919872,818.4817468749825,819.4800037499517,,,820.2885080419946,14.0,2.7856476670131087,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_06.jpeg,neutral,50.0,58,8,5,41.0,3.461724166991189,space,3.114088041940704,None,43.0,3.0039815828204155,None,,,5,8,58,5,820.3116546671372,,,,,,,,,820.3049007919617,820.3116546671372,821.2822366249748,822.2819129999261,822.7827182081528,823.2712313330267,825.3971527500544,41.0,3.461724166991189,space,3.114088041940704,None,825.3998963329941,825.4054048331454,828.3935765831266,828.4245467919391,828.4335190830752,829.3925576249603,830.3942845419515,,,831.4344956250861,43.0,3.0039815828204155,None,828.4335190830752,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_03.jpeg,agree,80.0,59,9,5,69.0,3.5677001250442117,space,2.097732375143096,None,69.0,2.1714909998700023,None,,,5,9,59,2,831.4506900829729,,,,,,,,,831.4440347501077,831.4506900829729,832.4266394169535,833.4269567921292,833.9264802499674,834.4206122080795,835.5283550419845,69.0,3.5677001250442117,space,2.097732375143096,None,835.531005583005,835.5370303329546,838.5304441249464,838.5485241250135,838.5588693751488,839.5258056670427,840.5181304169819,,,840.726220499957,69.0,2.1714909998700023,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_08.jpeg,agree,70.0,60,0,6,21.0,2.474281166214496,space,6.259430750040337,None,39.0,3.7693407079204917,None,,,6,0,60,7,840.7499327079859,,,,,,,,,840.7435843329877,840.7499327079859,841.7177756670862,842.7178452920634,843.2172530831303,843.7108016670682,848.9871712080203,21.0,2.474281166214496,space,6.259430750040337,None,848.989841457922,848.9956028750166,851.9798241669778,852.0107264579274,852.0188960421365,852.9820885420777,853.9804117919412,855.483824416995,,855.7893018331379,39.0,3.7693407079204917,None,852.0188960421365,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_04.jpeg,agree,70.0,61,1,6,73.0,3.3835093330126256,space,5.935976792126894,None,70.0,2.520767208887264,None,,,6,1,61,3,855.8275209169369,,,,,,,,,855.8207819170784,855.8275209169369,856.7882060001139,857.7873875829391,858.2866743330378,858.7859942500945,863.7296861249488,73.0,3.3835093330126256,space,5.935976792126894,None,863.7297312079463,863.7348264581524,866.7183410420548,866.7679197080433,866.7743837081362,867.7262114579789,868.7258827921469,,,869.2951513750013,70.0,2.520767208887264,None,866.7743837081362,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_09.jpeg,disagree,50.0,62,2,6,19.0,5.258215666981414,space,13.162005126010627,None,16.0,4.910867542028427,None,,,6,2,62,8,869.3097852079663,,,,,,,,,869.3030245420523,869.3097852079663,870.2863420830108,871.2842004171107,871.7842567500193,872.284146875143,884.4521272920538,19.0,5.258215666981414,space,13.162005126010627,None,884.454887292115,884.4608666670974,887.4441317080054,887.4593771251384,887.4691663749982,888.4507400831208,889.4423967921175,890.9509287499823,891.4445611671545,892.3762037919369,16.0,4.910867542028427,None,887.4691663749982,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_07.jpeg,neutral,65.0,63,3,6,20.0,11.399507708847523,space,12.442400166997686,None,17.0,5.138048416934907,None,,,6,3,63,6,892.4012075420469,,,,,,,,,892.3944643749855,892.4012075420469,893.3675419581123,894.3705708750058,894.869885875145,895.3589700420853,906.8183225421235,20.0,11.399507708847523,space,12.442400166997686,None,906.8208246671129,906.8261029170826,909.813738750061,909.8451233329251,909.8538235831074,910.8153492079582,911.8142425420228,913.3159758329857,913.8048535420094,914.9891744579654,17.0,5.138048416934907,None,909.8538235831074,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_05.jpeg,disagree,10.0,64,4,6,29.0,5.636479374952614,space,5.9667597089428455,None,19.0,3.746939416974783,None,,,6,4,64,4,915.0029267079663,,,,,,,,,914.9959859999362,915.0029267079663,915.980170249939,916.9828052499797,917.4827392080333,917.9740317079704,922.950988000026,29.0,5.636479374952614,space,5.9667597089428455,None,922.9536874999758,922.9572771249805,925.9521577500273,925.9667719579302,925.9766727499664,926.946725958027,927.9468476669863,929.4485079580918,,929.7225250420161,19.0,3.746939416974783,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_10.jpeg,agree,80.0,65,5,6,68.0,3.068566834088415,space,5.120622334070504,None,71.0,6.096277665812522,None,,,6,5,65,9,929.7460146250669,,,,,,,,,929.7397697500419,929.7460146250669,930.713220332982,931.713596082991,932.2135830000043,932.7054237921257,936.8418941251002,68.0,3.068566834088415,space,5.120622334070504,None,936.8447770001367,936.8509097921196,939.8425145419315,939.8747219580691,939.8838314169552,940.8358427081257,941.8341393331066,943.3335633331444,943.8259001250844,945.9764523331542,71.0,6.096277665812522,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_02.jpeg,disagree,20.0,66,6,6,18.0,3.5743488329462707,space,3.12174674984999,None,19.0,2.5175242500845343,None,,,6,6,66,1,945.994115791982,,,,,,,,,945.9872244999278,945.994115791982,946.9695964169223,947.9704281671438,948.4696297920309,948.9692286250647,951.0972695001401,18.0,3.5743488329462707,space,3.12174674984999,None,951.1000870829448,951.1064045829698,954.0982749171089,954.1176146669313,954.1273026671261,955.0946940421127,956.0925307921134,,,956.6445813749451,19.0,2.5175242500845343,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_03.jpeg,agree,80.0,67,7,6,70.0,2.4586721670348197,space,6.510650999844074,None,91.0,2.3864107918925583,None,,,6,7,67,2,956.6604183749296,,,,,,,,,956.6535903329495,956.6604183749296,957.642648417037,958.6341355000623,959.1342679171357,959.6334386670496,965.1554206251167,70.0,2.4586721670348197,space,6.510650999844074,None,965.1582785830833,965.1643051670399,968.156749292044,968.1740157920867,968.1836312920786,969.1505523330998,970.1510081670713,,,970.5671662499662,91.0,2.3864107918925583,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_01.jpeg,neutral,50.0,68,8,6,54.0,5.9498470411635935,space,4.438488542102277,None,43.0,2.2814949159510434,None,,,6,8,68,0,970.6046110829338,,,,,,,,,970.5977739170194,970.6046110829338,971.5634733750485,972.5637606249657,973.063665417023,973.554796417011,977.0057301251218,54.0,5.9498470411635935,space,4.438488542102277,None,977.0082224169746,977.0135702081025,979.9996065001469,980.0451716671232,980.0536519580055,981.0028191250749,982.0031186251435,,,982.3341449580621,43.0,2.2814949159510434,None,980.0536519580055,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_06.jpeg,neutral,50.0,69,9,6,11.0,5.748591125011444,space,4.307444332865998,None,40.0,5.576656749937683,None,,,6,9,69,5,982.3592295830604,,,,,,,,,982.352277582977,982.3592295830604,983.3256738330238,984.3255999169778,984.8254410000518,985.3179529579356,988.6385632080492,11.0,5.748591125011444,space,4.307444332865998,None,988.6386371250264,988.6448302920908,991.629272375023,991.6619805830996,991.671035583131,992.6298139579594,993.6330341249704,995.1324062079657,995.6215252080001,997.24756716704,40.0,5.576656749937683,None,991.671035583131,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_03.jpeg,agree,80.0,70,0,7,61.0,4.766856457805261,space,3.3980601669754833,None,84.0,2.684350333875045,None,,,7,0,70,2,997.2646658329759,,,,,,,,,997.2575690420344,997.2646658329759,998.2470362919848,999.2396010421216,999.7381627080031,1000.2383159999736,1002.6473287499975,61.0,4.766856457805261,space,3.3980601669754833,None,1002.6499199171085,1002.6541411669459,1005.636930958135,1005.655145958066,1005.6652217919473,1006.6385693750344,1007.6389437499456,,,1008.3463366250508,84.0,2.684350333875045,None,1005.6652217919473,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_04.jpeg,agree,70.0,71,1,7,42.0,7.422389667015523,space,7.149614707799628,None,67.0,1.0000591669231653,None,,,7,1,71,3,1008.3824704580475,,,,,,,,,1008.3763017500751,1008.3824704580475,1009.3400815001223,1010.3381731670815,1010.8381063749548,1011.3319978329819,1017.4909489580896,42.0,7.422389667015523,space,7.149614707799628,None,1017.4937691669911,1017.4995763329789,1020.4940078330692,1020.5418902919628,1020.5489604170434,1021.4883447079919,,,,1021.5475372499786,67.0,1.0000591669231653,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_05.jpeg,disagree,10.0,72,2,7,0.0,3.8859731659758836,space,3.409338500117883,None,7.0,5.264199874829501,None,,,7,2,72,4,1021.5628850420471,,,,,,,,,1021.5555106671527,1021.5628850420471,1022.5464650420472,1023.5402280001435,1024.0464436251204,1024.5401007500477,1026.957887625089,0.0,3.8859731659758836,space,3.409338500117883,None,1026.960622166982,1026.9663112079725,1029.9515094170347,1029.966896875063,1029.9767744999845,1030.95717741712,1031.9470717499498,1033.4478742501233,1033.9474436671007,1035.2378206250723,7.0,5.264199874829501,None,1029.9767744999845,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_09.jpeg,disagree,50.0,73,3,7,1.0,3.173974124947563,space,9.015051082940772,None,50.0,3.5389347912278026,None,,,7,3,73,8,1035.2491412500385,,,,,,,,,1035.2427308331244,1035.2491412500385,1036.2317117080092,1037.2301629169378,1037.7303744999226,1038.2213024999946,1046.2476528331172,1.0,3.173974124947563,space,9.015051082940772,None,1046.2503462501336,1046.2562875000294,1049.2413048751187,1049.2524964581244,1049.2634522919543,1050.241833457956,1051.2421704169828,1052.741756750038,,1052.7973135421053,50.0,3.5389347912278026,None,1049.2634522919543,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_10.jpeg,agree,80.0,74,4,7,96.0,5.539719250053167,space,5.045638417126611,None,86.0,0.9152921249624342,None,,,7,4,74,9,1052.8229209170677,,,,,,,,,1052.815581541974,1052.8229209170677,1053.7888473749626,1054.788269917015,1055.2915248749778,1055.7797053330578,1059.8414564579725,96.0,5.539719250053167,space,5.045638417126611,None,1059.844281542115,1059.8501317920163,1062.8336029171478,1062.8618602920324,1062.8706266251393,,,,,1063.7839456249494,86.0,0.9152921249624342,None,1062.8706266251393,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_07.jpeg,neutral,65.0,75,5,7,54.0,5.692083207890391,space,4.384443291928619,None,69.0,1.3138190829195082,None,,,7,5,75,6,1063.8095085830428,,,,,,,,,1063.802435291931,1063.8095085830428,1064.7756920419633,1065.7795318749268,1066.2785900000017,1066.7672785830218,1070.1706491671503,54.0,5.692083207890391,space,4.384443291928619,None,1070.1733018329833,1070.1791369579732,1073.163416708121,1073.1958446251228,1073.2046042920556,1074.1656936251093,,,,1074.5163720420096,69.0,1.3138190829195082,None,1073.2046042920556,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_01.jpeg,neutral,50.0,76,6,7,61.0,5.4379607499577105,space,4.493544124998152,None,49.0,1.6919490417931229,None,,,7,6,76,0,1074.555588874966,,,,,,,,,1074.5483348330017,1074.555588874966,1075.5113691671286,1076.5108763750177,1077.010743833147,1077.5007974170148,1081.010011583101,61.0,5.4379607499577105,space,4.493544124998152,None,1081.0126457079314,1081.0178472921252,1084.0059929999989,1084.0539389171172,1084.0616867919452,1085.0004988331348,,,,1085.7516157079954,49.0,1.6919490417931229,None,1084.0616867919452,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_02.jpeg,disagree,20.0,77,7,7,57.0,3.757125041913241,space,2.622812791960314,None,3.0,1.2469705829862505,None,,,7,7,77,1,1085.769711292116,,,,,,,,,1085.7629058330785,1085.769711292116,1086.742985417135,1087.7422803749796,1088.2445250421297,1088.7338561669458,1090.3721051670145,57.0,3.757125041913241,space,2.622812791960314,None,1090.3746732920408,1090.3803707079496,1093.3650935830083,1093.3846485421527,1093.3939348331187,1094.3671531670261,,,,1094.6383472499438,3.0,1.2469705829862505,None,1093.3939348331187,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_08.jpeg,agree,70.0,78,8,7,40.0,5.253609458217397,space,4.001499375095591,None,64.0,1.1112378749530762,None,,,7,8,78,7,1094.6642791670747,,,,,,,,,1094.6569763331208,1094.6642791670747,1095.6375723751262,1096.6365112499334,1097.1357899580617,1097.62608562503,1100.643093666993,40.0,5.253609458217397,space,4.001499375095591,None,1100.6459412081167,1100.6514483329374,1103.6392944580875,1103.6694237079937,1103.6782065420412,1104.6398751670495,,,,1104.788349624956,64.0,1.1112378749530762,None,1103.6782065420412,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_06.jpeg,neutral,50.0,79,9,7,81.0,5.481502916896716,space,4.048055500956252,None,51.0,1.8392295001540333,None,,,7,9,79,5,1104.814276332967,,,,,,,,,1104.807305833092,1104.814276332967,1105.7793473750353,1106.7825385420583,1107.2817854171153,1107.7712975421455,1110.8324017080013,81.0,5.481502916896716,space,4.048055500956252,None,1110.8349035419524,1110.8405945000704,1113.833900500089,1113.861908167135,1113.871009042021,1114.825651917141,,,,1115.7090130001307,51.0,1.8392295001540333,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
