delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,195,3,16,space,1.441606834065169,None,300,1,[5.040843083057553],[5.040845833020285],16,3,195,10,985.63703833404,,985.6328127919696,985.63703833404,986.620543917059,986.620543917059,986.6327661670512,988.0656848340295,space,1.441606834065169,None,988.0672676670365,988.4653365417073,988.7678160420619,988.7539774170145,988.7561042089947,988.7678160420619,988.7678160420619,988.7678160420619,993.8088967090007,300,1,[5.040843083057553],[5.040845833020285],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,196,4,16,space,0.45488891704007983,None,500,1,[3.0387532089371234],[3.0387564999982715],16,4,196,5,993.8123462090734,,993.80903975002,993.8123462090734,994.7999674170278,994.7999674170278,994.8040723750601,995.2583220839733,space,0.45488891704007983,None,995.2599045420066,995.9673850837319,996.2692090000492,996.2555279170629,996.2577959999908,996.2692090000492,996.2692090000492,996.2692090000492,999.3082001670264,500,1,[3.0387532089371234],[3.0387564999982715],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,197,5,16,space,0.8267591670155525,None,200,1,[1.5870527499355376],[1.5870557079324499],16,5,197,6,999.3119419170544,,999.3083554999903,999.3119419170544,1000.3040099589853,1000.3040099589853,1000.3040099589853,1001.1436072500655,space,0.8267591670155525,None,1001.1452773340279,1001.2510272917027,1001.5555458340095,1001.5405821669847,1001.5433207090246,1001.5555458340095,1001.5555458340095,1001.5555458340095,1003.1428414169932,200,1,[1.5870527499355376],[1.5870557079324499],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,198,6,16,space,0.34519683406688273,None,200,1,[1.6993257079739124],[1.6993290829705074],16,6,198,8,1003.1456152090104,,1003.1430497920373,1003.1456152090104,1004.1334820420016,1004.1334820420016,1004.1382263749838,1004.482389791985,space,0.34519683406688273,None,1004.4843160420423,1005.1944237506871,1005.4974811250577,1005.4827620420838,1005.4845147500746,1005.4974811250577,1005.4974811250577,1005.4974811250577,1007.1970632500015,200,1,[1.6993257079739124],[1.6993290829705074],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,199,7,16,space,0.2925792499445379,None,600,1,[5.200456665945239],[5.200460374937393],16,7,199,11,1007.2069493340096,,1007.1972414590418,1007.2069493340096,1008.1919136249926,1008.1919136249926,1008.1960559170693,1008.4952015000163,space,0.2925792499445379,None,1008.4968039999949,1009.2009101666665,1009.5058544590138,1009.4957658749772,1009.497610667022,1009.5058544590138,1009.5058544590138,1009.5058544590138,1014.7065510420362,600,1,[5.200456665945239],[5.200460374937393],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,200,8,16,space,1.6324816670967266,None,700,1,[2.316867999965325],[2.3168710839236155],16,8,200,7,1014.7169645000249,,1014.7067220420577,1014.7169645000249,1015.7028201250359,1015.7028201250359,1015.7087315840181,1017.3415365840774,space,1.6324816670967266,None,1017.3430804590462,1017.7529201666514,1018.0571119589731,1018.0415353750577,1018.0442792089889,1018.0571119589731,1018.0571119589731,1018.0571119589731,1020.3742474589963,700,1,[2.316867999965325],[2.3168710839236155],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,201,9,16,space,1.0455328340176493,None,400,1,[4.795426958007738],[4.795430458034389],16,9,201,1,1020.3803472920554,,1020.3744323339779,1020.3803472920554,1021.3867133749882,1021.3867133749882,1021.3867133749882,1022.4397045840742,space,1.0455328340176493,None,1022.4418205419788,1022.8451215007265,1023.1594942089869,1023.1458342090482,1023.148544167052,1023.1594942089869,1023.1594942089869,1023.1594942089869,1027.9551681249868,400,1,[4.795426958007738],[4.795430458034389],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,202,10,16,space,0.4524319589836523,None,500,1,[1.9598607920343056],[1.959864042000845],16,10,202,2,1027.9659012090415,,1027.9553533340804,1027.9659012090415,1028.9460207499797,1028.9460207499797,1028.962457042071,1029.4035385419847,space,0.4524319589836523,None,1029.4049640420126,1030.1031681666539,1030.4059520420851,1030.391172084026,1030.393501374987,1030.4059520420851,1030.4059520420851,1030.4059520420851,1032.3660671670223,500,1,[1.9598607920343056],[1.959864042000845],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,203,11,16,space,0.28498429199680686,None,300,1,[4.051060082972981],[4.051063540973701],16,11,203,4,1032.3701935000718,,1032.3662517920602,1032.3701935000718,1033.3540337500162,1033.3540337500162,1033.3661102920305,1033.6436480000848,space,0.28498429199680686,None,1033.6452437089756,1034.0474606257087,1034.353416417027,1034.3399543750565,1034.341993750073,1034.353416417027,1034.353416417027,1034.353416417027,1038.4047298340593,300,1,[4.051060082972981],[4.051063540973701],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,204,0,17,space,0.8320985010359436,None,400,1,[2.716258291970007],[2.716261832974851],17,0,204,7,1038.414365167031,,1038.404907417018,1038.414365167031,1039.400848041987,1039.400848041987,1039.4056593750138,1040.238157334039,space,0.8320985010359436,None,1040.2397505840054,1040.6374144587355,1040.9415097499732,1040.9271557920147,1040.9288872500183,1040.9415097499732,1040.9415097499732,1040.9415097499732,1043.6580098340055,400,1,[2.716258291970007],[2.716261832974851],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,205,1,17,space,0.9110543340211734,None,500,1,[4.400817249901593],[4.400820665992796],17,1,205,0,1043.664057875052,,1043.65817370906,1043.664057875052,1044.6502127500717,1044.6502127500717,1044.6537354170578,1045.5628338750685,space,0.9110543340211734,None,1045.5632440419868,1045.6702444586592,1045.974529542029,1045.963152042008,1045.9651645839913,1045.974529542029,1045.974529542029,1045.974529542029,1050.375569374999,500,1,[4.400817249901593],[4.400820665992796],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,206,2,17,space,0.6867387510137632,None,600,1,[1.1653036660281941],[1.1653072909684852],17,2,206,3,1050.379063792061,,1050.3757585419808,1050.379063792061,1051.3677978750784,1051.3677978750784,1051.3727904170519,1052.0620971670141,space,0.6867387510137632,None,1052.063673375058,1052.1680012506588,1052.4726601670263,1052.457207791973,1052.4596114170272,1052.4726601670263,1052.4726601670263,1052.4726601670263,1053.6382096250309,600,1,[1.1653036660281941],[1.1653072909684852],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,207,3,17,space,0.5452506670262665,None,900,1,[0.8163268329808488],[0.8163296249695122],17,3,207,11,1053.6478291250532,,1053.638431624975,1053.6478291250532,1054.6295355419861,1054.6295355419861,1054.6457704170607,1055.185509833973,space,0.5452506670262665,None,1055.1871376669733,1055.8938760007188,1056.20796633407,1056.1929158340208,1056.2003835419891,1056.20796633407,1056.20796633407,1056.20796633407,1057.0245300000533,900,1,[0.8163268329808488],[0.8163296249695122],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,208,4,17,space,0.49178449995815754,None,300,1,[1.196021250099875],[1.1960241250926629],17,4,208,2,1057.0285342090065,,1057.0246733750682,1057.0285342090065,1058.0218918339815,1058.0218918339815,1058.0218918339815,1058.5221455000574,space,0.49178449995815754,None,1058.52376262506,1059.2279898756572,1059.527692417032,1059.5165607089875,1059.5189293340081,1059.527692417032,1059.527692417032,1059.527692417032,1060.7239654170116,300,1,[1.196021250099875],[1.1960241250926629],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,209,5,17,space,0.382827042019926,None,200,1,[0.8899877920048311],[0.889990417053923],17,5,209,4,1060.734401750029,,1060.7241595420055,1060.734401750029,1061.7254423750564,1061.7254423750564,1061.7254423750564,1062.1114066250157,space,0.382827042019926,None,1062.1128898750758,1062.5135403756906,1062.8171447920613,1062.8025807500817,1062.8041429590667,1062.8171447920613,1062.8171447920613,1062.8171447920613,1063.7073662920156,200,1,[0.8899877920048311],[0.889990417053923],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,210,6,17,space,0.7684469999512658,None,200,1,[0.9268094999715686],[0.9268125419039279],17,6,210,6,1063.719213125063,,1063.707508834079,1063.719213125063,1064.695700500044,1064.695700500044,1064.71393270907,1065.4792705000145,space,0.7684469999512658,None,1065.4807939589955,1065.5848693337214,1065.887034000014,1065.872002542019,1065.8744354590308,1065.887034000014,1065.887034000014,1065.887034000014,1066.8140987500083,200,1,[0.9268094999715686],[0.9268125419039279],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,211,7,17,space,0.6043139169923961,None,100,1,[1.227714707958512],[1.227717541041784],17,7,211,5,1066.8253354590852,,1066.81426808401,1066.8253354590852,1067.80575383408,1067.80575383408,1067.8227827090304,1068.4213558749761,space,0.6043139169923961,None,1068.4232665840536,1069.123530333691,1069.4378474170808,1069.4226122919936,1069.4248349589761,1069.4378474170808,1069.4378474170808,1069.4378474170808,1070.6658081250498,100,1,[1.227714707958512],[1.227717541041784],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,212,8,17,space,0.2567785420687869,None,400,1,[0.9968101249542087],[0.9968137079849839],17,8,212,8,1070.6760346250376,,1070.6659782089991,1070.6760346250376,1071.666238875012,1071.666238875012,1071.666238875012,1071.9271970000118,space,0.2567785420687869,None,1071.9288500840776,1072.6284065007387,1072.9294735000003,1072.9163293750025,1072.9184615419945,1072.9294735000003,1072.9294735000003,1072.9294735000003,1073.9265317920363,400,1,[0.9968101249542087],[0.9968137079849839],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,213,9,17,space,0.5997820419725031,None,500,1,[1.3935302500613034],[1.3935330410022289],17,9,213,10,1073.9288252920378,,1073.9266809590627,1073.9288252920378,1074.9251578750554,1074.9251578750554,1074.9251578750554,1075.5291503340704,space,0.5997820419725031,None,1075.5298459170153,1075.9340805836875,1076.2471434590407,1076.2308413339779,1076.2331669999985,1076.2471434590407,1076.2471434590407,1076.2471434590407,1077.6409276250051,500,1,[1.3935302500613034],[1.3935330410022289],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,214,10,17,space,0.6235395841067657,None,800,1,[2.87386658298783],[2.873869749950245],17,10,214,1,1077.6509152500657,,1077.6410674590152,1077.6509152500657,1078.6332923340378,1078.6332923340378,1078.6374839589698,1079.2705317920772,space,0.6235395841067657,None,1079.2720764999976,1079.670834458728,1079.974804959027,1079.960763417068,1079.9623822920257,1079.974804959027,1079.974804959027,1079.974804959027,1082.8489235420711,800,1,[2.87386658298783],[2.873869749950245],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,215,11,17,space,0.58075316704344,None,400,1,[1.3899177910061553],[1.3899213750846684],17,11,215,9,1082.8589572920464,,1082.8490889170207,1082.8589572920464,1083.8499702500412,1083.8499702500412,1083.8499702500412,1084.4349142500432,space,0.58075316704344,None,1084.4362005840521,1084.5370506666989,1084.8422185840318,1084.8285787920468,1084.8306066669757,1084.8422185840318,1084.8422185840318,1084.8422185840318,1086.232385084033,400,1,[1.3899177910061553],[1.3899213750846684],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,216,0,18,space,0.4837792500620708,None,200,1,[1.2413663329789415],[1.2413693749113008],18,0,216,1,1086.23665716697,,1086.2325658750487,1086.23665716697,1087.2328444590094,1087.2328444590094,1087.2328444590094,1087.719772750046,space,0.4837792500620708,None,1087.7214453750057,1088.123765541652,1088.424419417046,1088.410832209047,1088.4127168750856,1088.424419417046,1088.424419417046,1088.424419417046,1089.6660482500447,200,1,[1.2413663329789415],[1.2413693749113008],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,217,1,18,space,0.45654595899395645,None,100,1,[4.5611900420626625],[4.561193000059575],18,1,217,10,1089.6702055840287,,1089.6662700839806,1089.6702055840287,1090.6580037920503,1090.6580037920503,1090.6580037920503,1091.121580792009,space,0.45654595899395645,None,1091.1231745000696,1091.528474000694,1091.8295390839921,1091.8166783340275,1091.8183632500004,1091.8295390839921,1091.8295390839921,1091.8295390839921,1096.3909527920187,100,1,[4.5611900420626625],[4.561193000059575],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,218,2,18,space,0.07933170802425593,None,400,1,[2.5095732919871807],[2.5095762090058997],18,2,218,2,1096.3973615419818,,1096.3911151250359,1096.3973615419818,1097.379048584029,1097.379048584029,1097.3972850000719,1097.4712979170727,space,0.07933170802425593,None,1097.4730253750458,1098.1708157916476,1098.4741862920346,1098.4598397089867,1098.4615936670452,1098.4741862920346,1098.4741862920346,1098.4741862920346,1100.984018750023,400,1,[2.5095732919871807],[2.5095762090058997],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,219,3,18,space,0.4511785419890657,None,600,1,[2.9204700420377776],[2.9204733340302482],18,3,219,5,1100.9871293340111,,1100.9841871670214,1100.9871293340111,1101.9750600419939,1101.9750600419939,1101.9792457500007,1102.436593917082,space,0.4511785419890657,None,1102.4375136670424,1103.1465562916749,1103.4512848340673,1103.4407836670289,1103.4430092920084,1103.4512848340673,1103.4512848340673,1103.4512848340673,1106.3720060420455,600,1,[2.9204700420377776],[2.9204733340302482],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,220,4,18,space,1.1479631669353694,None,900,1,[4.323827832937241],[4.323831707937643],18,4,220,11,1106.3822786250385,,1106.3721821249928,1106.3822786250385,1107.3631188750733,1107.3631188750733,1107.3820016250247,1108.5170689170482,space,1.1479631669353694,None,1108.5186261250637,1109.2261650417388,1109.526751458994,1109.5143172499957,1109.5162702089874,1109.526751458994,1109.526751458994,1109.526751458994,1113.8508444590261,900,1,[4.323827832937241],[4.323831707937643],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,221,5,18,space,0.37935708404984325,None,600,1,[1.710804917034693],[1.7108084169449285],18,5,221,8,1113.8535365840653,,1113.851046500029,1113.8535365840653,1114.8503549169982,1114.8503549169982,1114.8503549169982,1115.2426906670444,space,0.37935708404984325,None,1115.244298000005,1115.9529445006667,1116.2557717500022,1116.2399222920649,1116.2421399590094,1116.2557717500022,1116.2557717500022,1116.2557717500022,1117.966825917014,600,1,[1.710804917034693],[1.7108084169449285],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,222,6,18,space,0.9739197499584407,None,300,1,[2.464979875017889],[2.4649831249844283],18,6,222,9,1117.9708440420218,,1117.9670007090317,1117.9708440420218,1118.9549541249871,1118.9549541249871,1118.9682303749723,1119.9381994170835,space,0.9739197499584407,None,1119.939830583986,1120.0449413756762,1120.351070667035,1120.3362930840813,1120.3384906670544,1120.351070667035,1120.351070667035,1120.351070667035,1122.8163106250577,300,1,[2.464979875017889],[2.4649831249844283],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,223,7,18,space,0.45839087502099574,None,400,1,[1.2645797920413315],[1.264582584029995],18,7,223,0,1122.8202960420167,,1122.816503042006,1122.8202960420167,1123.8143895000685,1123.8143895000685,1123.8143895000685,1124.2767343340674,space,0.45839087502099574,None,1124.2781107920455,1124.3789676667113,1124.6846708339872,1124.6708730420796,1124.672831458971,1124.6846708339872,1124.6846708339872,1124.6846708339872,1125.9494997500442,400,1,[1.2645797920413315],[1.264582584029995],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,224,8,18,space,0.4530180840520188,None,200,1,[1.1535182090010494],[1.1535217500058934],18,8,224,7,1125.9536915420322,,1125.9497012919746,1125.9536915420322,1126.9456285000779,1126.9456285000779,1126.9456285000779,1127.404071875033,space,0.4530180840520188,None,1127.4061402920634,1127.8053224586804,1128.113742500078,1128.098218584084,1128.1008232500171,1128.113742500078,1128.113742500078,1128.113742500078,1129.2675054169958,200,1,[1.1535182090010494],[1.1535217500058934],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,225,9,18,space,0.8641126669244841,None,100,1,[1.1017460000002757],[1.1017487079370767],18,9,225,4,1129.2707194590475,,1129.2676770840771,1129.2707194590475,1130.264755750075,1130.264755750075,1130.264755750075,1131.1435390419792,space,0.8641126669244841,None,1131.14492320898,1131.5449392507473,1131.8468094590353,1131.833015167038,1131.8346476670122,1131.8468094590353,1131.8468094590353,1131.8468094590353,1132.9488065419719,100,1,[1.1017460000002757],[1.1017487079370767],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,226,10,18,space,0.358090708963573,None,300,1,[2.706387124955654],[2.706389999948442],18,10,226,3,1132.955013042083,,1132.9489849590464,1132.955013042083,1133.9453532500193,1133.9453532500193,1133.9508788749808,1134.3061787920306,space,0.358090708963573,None,1134.3077998750377,1134.409914250664,1134.714856042061,1134.699077959056,1134.7017936670454,1134.714856042061,1134.714856042061,1134.714856042061,1137.4214806670789,300,1,[2.706387124955654],[2.706389999948442],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,227,11,18,space,0.38766424998175353,None,500,1,[1.743264792021364],[1.7432676670141518],18,11,227,6,1137.431528792018,,1137.421632459038,1137.431528792018,1138.4137009170372,1138.4137009170372,1138.4319613750558,1138.8103808750166,space,0.38766424998175353,None,1138.8118468340253,1138.9116983756578,1139.2220316670137,1139.206621750025,1139.209130250034,1139.2220316670137,1139.2220316670137,1139.2220316670137,1140.9655164170545,500,1,[1.743264792021364],[1.7432676670141518],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,228,0,19,space,0.9114351250464097,None,600,1,[2.30252179200761],[2.3025247919140384],19,0,228,0,1140.9757609170629,,1140.9656459169928,1140.9757609170629,1141.9638148340164,1141.9638148340164,1141.9638148340164,1142.8809751250083,space,0.9114351250464097,None,1142.8825083340053,1142.985844791696,1143.298275167006,1143.282478542067,1143.2850266670575,1143.298275167006,1143.298275167006,1143.298275167006,1145.6010669170646,600,1,[2.30252179200761],[2.3025247919140384],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,229,1,19,space,0.4412093749269843,None,600,1,[0.9516766669694334],[0.9516792090144008],19,1,229,10,1145.6038270840654,,1145.601229834021,1145.6038270840654,1146.590938917012,1146.590938917012,1146.5957336670253,1147.0351301250048,space,0.4412093749269843,None,1147.0366522920085,1147.4449275417176,1147.7467949590646,1147.7322359170066,1147.734771916992,1147.7467949590646,1147.7467949590646,1147.7467949590646,1148.6987086670706,600,1,[0.9516766669694334],[0.9516792090144008],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,230,2,19,space,0.4353429999900982,None,700,1,[2.1778406660305336],[2.1778436249587685],19,2,230,7,1148.7108203750104,,1148.6988584999926,1148.7108203750104,1149.6968988340814,1149.6968988340814,1149.7103310839739,1150.1340963750845,space,0.4353429999900982,None,1150.1360558340093,1150.543284875752,1150.845642499975,1150.8309718749952,1150.8331275840756,1150.845642499975,1150.845642499975,1150.845642499975,1153.0237266250188,700,1,[2.1778406660305336],[2.1778436249587685],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,231,3,19,space,0.5586874999571592,None,400,1,[0.8499043328920379],[0.8499074999708682],19,3,231,11,1153.028644834063,,1153.0239009590587,1153.028644834063,1154.0162679590285,1154.0162679590285,1154.0206195000792,1154.587742417003,space,0.5586874999571592,None,1154.5895250840113,1155.2899715837013,1155.5929177920334,1155.5780993340304,1155.5797199590597,1155.5929177920334,1155.5929177920334,1155.5929177920334,1156.4430647920817,400,1,[0.8499043328920379],[0.8499074999708682],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,232,4,19,space,0.7057273340178654,None,600,1,[1.2281295000575483],[1.2281322079943493],19,4,232,9,1156.4463312920416,,1156.443203791976,1156.4463312920416,1157.4391579170479,1157.4391579170479,1157.4391579170479,1158.146166959079,space,0.7057273340178654,None,1158.1465325000463,1158.2461075416688,1158.551573459059,1158.5375806250377,1158.5397066250443,1158.551573459059,1158.551573459059,1158.551573459059,1159.7799469589954,600,1,[1.2281295000575483],[1.2281322079943493],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,233,5,19,space,0.7411943339975551,None,700,1,[0.9175861249677837],[0.9175889580510557],19,5,233,8,1159.790915917023,,1159.7801213749917,1159.790915917023,1160.7735475000227,1160.7735475000227,1160.7788612090517,1161.528121749987,space,0.7411943339975551,None,1161.5297036250122,1162.2283643757148,1162.5285361669958,1162.5168931250228,1162.5187020840822,1162.5285361669958,1162.5285361669958,1162.5285361669958,1163.4463661670452,700,1,[0.9175861249677837],[0.9175889580510557],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,234,6,19,space,0.6383089170558378,None,300,1,[1.9707280840957537],[1.9707311250967905],19,6,234,3,1163.456365167047,,1163.4465544590494,1163.456365167047,1164.442376250052,1164.442376250052,1164.447502791998,1165.0874580420787,space,0.6383089170558378,None,1165.0890209170757,1165.1953365837146,1165.501107375021,1165.4862849999918,1165.4877885000315,1165.501107375021,1165.501107375021,1165.501107375021,1167.4720820840448,300,1,[1.9707280840957537],[1.9707311250967905],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,235,7,19,space,0.590090167010203,None,400,1,[1.3580882500391454],[1.3580912080360577],19,7,235,1,1167.4820273750229,,1167.4722687919857,1167.4820273750229,1168.4624850840773,1168.4624850840773,1168.4791309590219,1169.0587498340756,space,0.590090167010203,None,1169.060422834009,1169.468943208751,1169.783035458997,1169.768838374992,1169.770894000074,1169.783035458997,1169.783035458997,1169.783035458997,1171.1413679170655,400,1,[1.3580882500391454],[1.3580912080360577],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,236,8,19,space,0.3195787500590086,None,500,1,[0.8503261670703068],[0.8503291670931503],19,8,236,5,1171.1456762920134,,1171.1415406670421,1171.1456762920134,1172.137980791973,1172.137980791973,1172.137980791973,1172.4709409170318,space,0.3195787500590086,None,1172.4725844999775,1173.170327916687,1173.4733149589738,1173.4587887090165,1173.4610104169697,1173.4733149589738,1173.4733149589738,1173.4733149589738,1174.3238812499912,500,1,[0.8503261670703068],[0.8503291670931503],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,237,9,19,space,0.3898000419139862,None,200,1,[0.8532037920085713],[0.8532067500054836],19,9,237,2,1174.328475333983,,1174.324102875078,1174.328475333983,1175.3126376670552,1175.3126376670552,1175.325941291987,1175.7099855000852,space,0.3898000419139862,None,1175.7113911670167,1176.4167256256953,1176.7184814590728,1176.7085871250601,1176.7104784999974,1176.7184814590728,1176.7184814590728,1176.7184814590728,1177.5719290840207,200,1,[0.8532037920085713],[0.8532067500054836],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,238,10,19,space,0.4746030829846859,None,300,1,[0.8688099590362981],[0.8688128340290859],19,10,238,4,1177.5816422919743,,1177.5721259170678,1177.5816422919743,1178.5693317920668,1178.5693317920668,1178.5750593750272,1179.047579791979,space,0.4746030829846859,None,1179.0491001670016,1179.4472512916584,1179.7471690420061,1179.7341063340427,1179.735940542072,1179.7471690420061,1179.7471690420061,1179.7471690420061,1180.6162201670231,300,1,[0.8688099590362981],[0.8688128340290859],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,239,11,19,space,0.6432019170606509,None,400,1,[0.7648317089769989],[0.7648345419438556],19,11,239,6,1180.6202849589754,,1180.6163937919773,1180.6202849589754,1181.6040489589795,1181.6040489589795,1181.6167896670522,1182.2491652920144,space,0.6432019170606509,None,1182.2507845420623,1182.3531417087108,1182.660357417073,1182.646681167069,1182.6487355000572,1182.660357417073,1182.660357417073,1182.660357417073,1183.42543708405,400,1,[0.7648317089769989],[0.7648345419438556],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,240,0,20,space,0.3006957920733839,None,500,1,[2.998124625068158],[2.998127792030573],20,0,240,2,1183.4289159590844,,1183.4256074590376,1183.4289159590844,1184.4234510840615,1184.4234510840615,1184.4234510840615,1184.7304397090338,space,0.3006957920733839,None,1184.7309344590176,1185.4340606256776,1185.7356038340367,1185.7253885840764,1185.7272356670583,1185.7356038340367,1185.7356038340367,1185.7356038340367,1188.7339883750537,500,1,[2.998124625068158],[2.998127792030573],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
