stimulus,feedback_type,fake_feedback,thisN,thisTrialN,thisRepN,slider_initial.response,slider_initial.rt,key_resp.keys,key_resp.rt,key_resp.duration,slider_final.response,slider_final.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,instr_text.started,instr_key.started,Instruction.stopped,instr_key.keys,instr_key.rt,instr_key.duration,InitialRating.started,slider_initial.started,stim_image.started,key_resp.started,rating_prompt.started,stim_image.stopped,InitialRating.stopped,trials.slider_initial.response,trials.slider_initial.rt,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Feedback.started,feedback_text.started,feedback_text.stopped,Feedback.stopped,ReRating.started,slider_final.started,stim_image2.started,key_resp_2.started,rating_prompt2.started,stim_image2.stopped,ReRating.stopped,trials.slider_final.response,trials.slider_final.rt,trials.key_resp_2.keys,Debrief.started,debrief_text.started,key_debrief.started,debrief_text.stopped,Debrief.stopped,key_debrief.keys,key_debrief.rt,key_debrief.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
images/grating_06.jpeg,neutral,50.0,28,8,2,54.0,3.6392342501785606,space,2.1434346670284867,None,51.0,1.7685564579442143,None,2,8,28,5,296.2434966249857,,,,,,,,,296.2366014588624,296.2434966249857,297.2113945838064,298.21721541695297,298.71718129189685,299.2003079589922,300.36318658385426,54.0,3.6392342501785606,space,2.1434346670284867,None,300.3658759589307,300.37192729185335,303.3969240419101,303.35585216688924,303.3885649589356,303.3969240419101,304.35537337488495,,,,305.1634535838384,51.0,1.7685564579442143,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_09.jpeg,disagree,50.0,29,9,2,7.0,2.4769618751015514,space,1.32426195894368,None,51.0,2.302559999981895,None,2,9,29,8,305.1779602919705,,,,,,,,,305.171348541975,305.1779602919705,306.1582045839168,307.15715945884585,307.654823416844,308.15729466686025,308.4888853749726,7.0,2.4769618751015514,space,1.32426195894368,None,308.48896966688335,308.4981216248125,311.5065432919655,311.4836742498446,311.4960959998425,311.5065432919655,312.4878550840076,313.48364312481135,,,313.805212541949,51.0,2.302559999981895,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_04.jpeg,agree,70.0,30,0,3,73.0,2.5162451670039445,space,2.331373709021136,None,72.0,4.961454708129168,None,3,0,30,3,313.8400019998662,,,,,,,,,313.8342502498999,313.8400019998662,314.79806058388203,315.79677258385345,316.2983035838697,316.7876919589471,318.13228112482466,73.0,2.5162451670039445,space,2.331373709021136,None,318.1351346669253,318.1408613338135,,321.13524679187685,321.18554612481967,321.1925915838219,322.12919895886444,323.12135383393615,324.6321156669874,325.1211612089537,326.1560272499919,72.0,4.961454708129168,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_08.jpeg,agree,70.0,31,1,3,50.0,2.1580626249779016,space,1.6276512499898672,None,78.0,1.6628257089760154,None,3,1,31,7,326.1823022919707,,,,,,,,,326.17553541692905,326.1823022919707,327.1545239998959,328.14676741696894,328.6461832500063,329.14882895885967,329.7809478340205,50.0,2.1580626249779016,space,1.6276512499898672,None,329.78101933398284,329.7874381248839,332.8122876249254,332.7749864589423,332.8047154999804,332.8122876249254,333.7757782919798,,,,334.47683612490073,78.0,1.6628257089760154,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_06.jpeg,neutral,50.0,32,2,3,29.0,1.8669507501181215,space,0.9377863339614123,None,63.0,1.9945841250009835,None,3,2,32,5,334.50216479203664,,,,,,,,,334.4954508750234,334.50216479203664,335.46787199983373,336.4754587500356,336.97546558384784,,337.4186643748544,29.0,1.8669507501181215,space,0.9377863339614123,None,337.4212464590091,337.42644529184327,340.45168970897794,340.41156704188325,340.4426985839382,340.45168970897794,341.40929350000806,342.4087964168284,,,342.4426144999452,63.0,1.9945841250009835,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_01.jpeg,neutral,50.0,33,3,3,41.0,1.9810955000575632,space,2.3199888339731842,None,41.0,1.9808432080317289,None,3,3,33,0,342.4837178338785,,,,,,,,,342.47698512487113,342.4837178338785,343.4417680418119,344.4400731669739,344.940241958946,345.4401922498364,346.76415895903483,41.0,1.9810955000575632,space,2.3199888339731842,None,346.7642554168124,346.7705937088467,349.81844045897014,349.7615392089356,349.81116887484677,349.81844045897014,350.76206887490116,351.7612336669117,,,351.8015556668397,41.0,1.9808432080317289,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_07.jpeg,neutral,65.0,34,4,3,41.0,1.6295833331532776,space,1.780198666965589,None,19.0,2.0017360420897603,None,3,4,34,6,351.8285141668748,,,,,,,,,351.8217316670343,351.8285141668748,352.800279708812,353.7955727498047,354.2922432499472,354.7956531669479,355.5869377499912,41.0,1.6295833331532776,space,1.780198666965589,None,355.5896050420124,355.59536449983716,358.6155267090071,358.5798268339131,358.60648166690953,358.6155267090071,359.58010004181415,360.57971304189414,,,360.61377545888536,19.0,2.0017360420897603,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_05.jpeg,disagree,10.0,35,5,3,18.0,2.5285387081094086,space,1.3945536261890084,None,14.0,1.9030457080807537,None,3,5,35,4,360.62886774982326,,,,,,,,,360.6220957499463,360.62886774982326,361.6049311668612,362.6083459998481,363.1046818748582,363.60006274981424,364.0052049169317,18.0,2.5285387081094086,space,1.3945536261890084,None,364.00781066692434,364.0130991670303,367.02921162499115,367.0030104590114,367.01890470902435,367.02921162499115,367.9993501249701,,,,368.93145429203287,14.0,1.9030457080807537,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_02.jpeg,disagree,20.0,36,6,3,14.0,5.948393250117078,space,5.285944500006735,None,19.0,1.838663375005126,None,3,6,36,1,368.9488596669398,,,,,,,,,368.9422824168578,368.9488596669398,369.9300703338813,370.929393874947,371.42955020884983,371.9231243338436,376.2245209168177,14.0,5.948393250117078,space,5.285944500006735,None,376.22726804181,376.232827416854,,379.2257533338852,379.2441169589292,379.2545945418533,380.21413799980655,,,,381.0886846249923,19.0,1.838663375005126,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_10.jpeg,agree,80.0,37,7,3,71.0,3.6982801670674235,space,2.969731125049293,None,75.0,2.0320963331032544,None,3,7,37,9,381.1142390000168,,,,,,,,,381.10744425002486,381.1142390000168,382.07961150002666,383.0794694998767,383.57933899993077,384.0719939589035,386.0553574168589,71.0,3.6982801670674235,space,2.969731125049293,None,386.05805958388373,386.0632296670228,389.09413870889693,389.05269508389756,389.08535570884123,389.09413870889693,390.0529259168543,391.0525493749883,,,391.126787208952,75.0,2.0320963331032544,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_09.jpeg,disagree,50.0,38,8,3,30.0,2.451570250093937,space,1.6306937078479677,None,13.0,2.30808062502183,None,3,8,38,8,391.14160745893605,,,,,,,,,391.13489616685547,391.14160745893605,392.1179659590125,393.12509170896374,393.62533720885403,394.1120715418365,394.7617749169003,30.0,2.451570250093937,space,1.6306937078479677,None,394.7643647089135,394.77019016700797,397.77993683400564,397.75611225003377,397.7700672498904,397.77993683400564,398.75053016701713,399.7594072918873,,,400.08402991690673,13.0,2.30808062502183,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_03.jpeg,agree,80.0,39,9,3,65.0,2.284543584100902,space,0.9846806670539081,None,79.0,2.036021958105266,None,3,9,39,2,400.1009138338268,,,,,,,,,400.09400233393535,400.1009138338268,401.0772767919116,402.07695487490855,402.5768717918545,403.06657499982975,403.0674736669753,65.0,2.284543584100902,space,0.9846806670539081,None,403.0700587499887,403.07552645890974,406.09294741693884,406.0657069168519,406.083251416916,406.09294741693884,407.0617937918287,408.0611911669839,,,408.12596316682175,79.0,2.036021958105266,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_01.jpeg,neutral,50.0,40,0,4,35.0,2.6770292080473155,space,1.3136067499872297,None,50.0,2.558583250036463,None,4,0,40,0,408.1630985420197,,,,,,,,,408.15647529182024,408.1630985420197,409.1222069589421,410.12178358389065,410.6210731668398,411.1159299588762,411.44086170895025,35.0,2.6770292080473155,space,1.3136067499872297,None,411.4434783339966,411.44933970901184,,414.44205816695467,414.49143254198134,414.49931570887566,415.4380983340088,416.4302113340236,,,417.0555059588514,50.0,2.558583250036463,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_10.jpeg,agree,80.0,41,1,4,66.0,2.3744780828710645,space,1.1212625009939075,None,66.0,1.8169632081408054,None,4,1,41,9,417.0813890839927,,,,,,,,,417.0743780839257,417.0813890839927,418.0461251249071,419.0470007089898,419.54979366692714,420.03838804201223,420.1760223340243,66.0,2.3744780828710645,space,1.1212625009939075,None,420.1789034169633,420.18494620895945,423.21907224995084,423.1760970838368,423.2101805419661,423.21907224995084,424.16690624994226,,,,425.0336759998463,66.0,1.8169632081408054,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_03.jpeg,agree,80.0,42,2,4,66.0,2.2349252498243004,space,3.0576226671691984,None,63.0,1.8546512080356479,None,4,2,42,2,425.04990520887077,,,,,,,,,425.04320420883596,425.04990520887077,426.025590374833,427.02545662480406,427.52699054195546,428.0207596248947,430.0846499588806,66.0,2.2349252498243004,space,3.0576226671691984,None,430.0847205838654,430.09520841692574,433.1074322089553,433.0787471248768,433.0975045419764,433.1074322089553,434.0758247920312,,,,434.95855879201554,63.0,1.8546512080356479,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_02.jpeg,disagree,20.0,43,3,4,50.0,2.343264790950343,space,1.7097070829477161,None,17.0,1.0807129580061883,None,4,3,43,1,434.9743696670048,,,,,,,,,434.9678997499868,434.9743696670048,435.95385304186493,436.9510028748773,437.45185154187493,437.95196304190904,438.6633724588901,50.0,2.343264790950343,space,1.7097070829477161,None,438.6652727499604,438.6699762500357,441.682826083852,441.6551041249186,441.67322429199703,441.682826083852,442.66154362494126,,,,442.75936241680756,17.0,1.0807129580061883,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_09.jpeg,disagree,50.0,44,4,4,20.0,2.210700707975775,space,2.2515809170436114,None,64.0,1.6617131249513477,None,4,4,44,8,442.7726307089906,,,,,,,,,442.76604783395305,442.7726307089906,443.75210591685027,444.7529422498774,445.25332595896907,445.7417966669891,447.0095187090337,20.0,2.210700707975775,space,2.2515809170436114,None,447.01222004182637,447.01764412480406,450.0293947919272,450.00672741699964,450.01895554200746,450.0293947919272,451.0004792918917,,,,451.69094145903364,64.0,1.6617131249513477,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_04.jpeg,agree,70.0,45,5,4,64.0,1.8484583331737667,space,2.2118466671090573,None,68.0,1.7158785839565098,None,4,5,45,3,451.7292121669743,,,,,,,,,451.7223587089684,451.7292121669743,452.68596654199064,453.6835833338555,454.18392691691406,454.68339579203166,455.903654291993,64.0,1.8484583331737667,space,2.2118466671090573,None,455.90622491692193,455.9118979589548,458.95982633391395,458.8975319999736,458.95107183395885,458.95982633391395,459.89968824991956,,,,460.6726447918918,68.0,1.7158785839565098,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_05.jpeg,disagree,10.0,46,6,4,30.0,2.2916619579773396,space,0.603990875184536,None,32.0,1.3339857500977814,None,4,6,46,4,460.68901699990965,,,,,,,,,460.68213170883246,460.68901699990965,461.6657809589524,462.6641387089621,463.17131495894864,,463.2756479999516,30.0,2.2916619579773396,space,0.603990875184536,None,463.27831341698766,463.2842200838495,466.29190133395605,466.26725929183885,466.28200587490574,466.29190133395605,467.2734672089573,,,,467.62181791686453,32.0,1.3339857500977814,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_07.jpeg,neutral,65.0,47,7,4,40.0,2.433208249974996,space,1.173115500016138,None,51.0,4.228391375159845,None,4,7,47,6,467.6480892498512,,,,,,,,,467.64133758400567,467.6480892498512,468.6129303339403,469.61282549984753,470.11293091694824,470.60734895896167,470.7910104999319,40.0,2.433208249974996,space,1.173115500016138,None,470.79397270898335,470.79989891685545,473.8232836248353,473.78393749985844,473.8144980838988,473.8232836248353,474.7832577920053,475.7874240418896,477.28391841682605,477.7783137089573,478.05168104195036,51.0,4.228391375159845,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
images/grating_06.jpeg,neutral,50.0,48,8,4,50.0,3.1479739169590175,space,2.1274094169493765,None,41.0,3.193419208051637,None,4,8,48,5,478.0774724588264,,,,,,,,,478.07065266696736,478.0774724588264,479.04315533395857,480.05123749980703,480.5458285419736,481.03392145899124,482.18518370902166,50.0,3.1479739169590175,space,2.1274094169493765,None,482.18751341686584,482.1928009169642,485.216784209013,485.1782347089611,485.2080227918923,485.216784209013,486.1828297919128,487.1831906668376,,,488.40838804189116,41.0,3.193419208051637,None,,,,,,,,,002,001,2025-11-18_09h31.07.098,Social Echo ,,2025.1.1,None,2025-11-18 09h31.21.043196 +0530,
