poss,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,probe.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_you.started,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c ,62,2,15,c,0,0.5763904169434682,None,15,2,62,2,,,,,167.76140416704584,,,,167.75462975003757,167.76140416704584,168.7451353330398,168.7451353330398,168.7451353330398,168.7451353330398,168.75023820798378,169.75408991705626,169.75408991705626,170.3393876249902,c,0,0.5763904169434682,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,63,3,15,z,1,0.5102139589143917,None,15,3,63,3,,,,,170.34765225008596,,,,170.34013216698077,170.34765225008596,171.33836220798548,171.33836220798548,171.33836220798548,171.33836220798548,171.33836220798548,172.3277385419933,172.3277385419933,172.8528416249901,z,1,0.5102139589143917,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,64,0,16,x,1,0.9190673750126734,None,16,0,64,0,,,,,172.86139262502547,,,,172.85369137499947,172.86139262502547,173.8490072080167,173.8490072080167,173.8490072080167,173.8490072080167,173.8544450000627,174.85172266699374,174.85172266699374,175.77358245803043,x,1,0.9190673750126734,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,65,1,16,v,1,1.5847326249349862,None,16,1,65,1,,,,,175.78006216709036,,,,175.77400787500665,175.78006216709036,176.7633142080158,176.7633142080158,176.7633142080158,176.7633142080158,176.77893766702618,177.7620617080247,177.7620617080247,179.35127620806452,v,1,1.5847326249349862,None,178.7608009170508,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,66,2,16,c,0,1.0265514589846134,None,16,2,66,2,,,,,179.35945341701154,,,,179.35214512504172,179.35945341701154,180.341174542089,180.341174542089,180.341174542089,180.341174542089,180.35865470801946,181.3501412080368,181.3501412080368,182.38704008306377,c,0,1.0265514589846134,None,182.3369385000551,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,67,3,16,z,1,0.5732255420880392,None,16,3,67,3,,,,,182.39465233299416,,,,182.387525291997,182.39465233299416,183.38274662499316,183.38274662499316,183.38274662499316,183.38274662499316,183.38274662499316,184.38141066709068,184.38141066709068,184.9646130000474,z,1,0.5732255420880392,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,68,0,17,x,1,0.5807062919484451,None,17,0,68,0,,,,,184.97378866700456,,,,184.96548837504815,184.97378866700456,185.95453437499236,185.95453437499236,185.95453437499236,185.95453437499236,185.97115154203493,186.9548534579808,186.9548534579808,187.5397217500722,x,1,0.5807062919484451,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,69,1,17,v,1,1.3539452920667827,None,17,1,69,1,,,,,187.547522625071,,,,187.54057454201393,187.547522625071,188.53004937502556,188.53004937502556,188.53004937502556,188.53004937502556,188.5427774580894,189.53351429197937,189.53351429197937,190.89190283301286,v,1,1.3539452920667827,None,190.5336328750709,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,70,2,17,c,0,0.8235276259947568,None,17,2,70,2,,,,,190.89904804201797,,,,190.8923292499967,190.89904804201797,191.8930245829979,191.8930245829979,191.8930245829979,191.8930245829979,191.8930245829979,192.87890150002204,192.87890150002204,193.70438854198437,c,0,0.8235276259947568,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,71,3,17,z,1,0.5303974589332938,None,17,3,71,3,,,,,193.71775125002023,,,,193.70480670803227,193.71775125002023,194.70232679205947,194.70232679205947,194.70232679205947,194.70232679205947,194.70811379200313,195.69795233302284,195.69795233302284,196.2335703750141,z,1,0.5303974589332938,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,72,0,18,x,1,1.221434917068109,None,18,0,72,0,,,,,196.24072712508496,,,,196.23398204206023,196.24072712508496,197.22578650002833,197.22578650002833,197.22578650002833,197.22578650002833,197.23056783305947,198.23290545807686,198.23290545807686,199.45881720806938,x,1,1.221434917068109,None,199.2197439169977,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,73,1,18,v,1,0.62405750004109,None,18,1,73,1,,,,,199.46674237505067,,,,199.45969279203564,199.46674237505067,200.44909770798404,200.44909770798404,200.44909770798404,200.44909770798404,200.45429083309136,201.44921179208905,201.44921179208905,202.08615229208954,v,1,0.62405750004109,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,74,2,18,c,0,0.494549626018852,None,18,2,74,2,,,,,202.09724112506956,,,,202.08707883302122,202.09724112506956,203.07992079202086,203.07992079202086,203.07992079202086,203.07992079202086,203.09238520800136,204.08457033301238,204.08457033301238,204.5815110000549,c,0,0.494549626018852,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,75,3,18,z,1,0.5968918330036104,None,18,3,75,3,,,,,204.58861583308317,,,,204.58221850008704,204.58861583308317,205.5717287500156,205.5717287500156,205.5717287500156,205.5717287500156,205.58437745808624,206.57127225003205,206.57127225003205,207.1751640420407,z,1,0.5968918330036104,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,76,0,19,x,1,0.451967625063844,None,19,0,76,0,,,,,207.18019812507555,,,,207.17531916708685,207.18019812507555,208.17255183309317,208.17255183309317,208.17255183309317,208.17255183309317,208.17255183309317,209.17427929199766,209.17427929199766,209.63588808302302,x,1,0.451967625063844,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,77,1,19,v,1,0.48653745802585036,None,19,1,77,1,,,,,209.64463483309373,,,,209.6367482499918,209.64463483309373,210.63311337505002,210.63311337505002,210.63311337505002,210.63311337505002,210.6374539170647,211.63144570798613,211.63144570798613,212.12403233302757,v,1,0.48653745802585036,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,78,2,19,c,0,0.5256918339291587,None,19,2,78,2,,,,,212.13096337509342,,,,212.12456012505572,212.13096337509342,213.11623375001363,213.11623375001363,213.11623375001363,213.11623375001363,213.12105412501842,214.1142505420139,214.1142505420139,214.64302975009196,c,0,0.5256918339291587,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,79,3,19,z,1,0.5288244590628892,None,19,3,79,3,,,,,214.6503845830448,,,,214.64338633301668,214.6503845830448,215.63117491698358,215.63117491698358,215.63117491698358,215.63117491698358,215.64955587498844,216.63444266701117,216.63444266701117,217.1767991250381,z,1,0.5288244590628892,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,80,0,20,x,1,0.7255566669628024,None,20,0,80,0,,,,,217.18399891699664,,,,217.17715691705234,217.18399891699664,218.17508100008126,218.17508100008126,218.17508100008126,218.17508100008126,218.17508100008126,219.17518541705795,219.17518541705795,219.90596187498886,x,1,0.7255566669628024,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,81,1,20,v,1,0.49145420803688467,None,20,1,81,1,,,,,219.913061917061,,,,219.90639154205564,219.913061917061,220.89552937506232,220.89552937506232,220.89552937506232,220.89552937506232,220.90656595805194,221.89530000009108,221.89530000009108,222.38777812500484,v,1,0.49145420803688467,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,82,2,20,c,0,0.9626926260534674,None,20,2,82,2,,,,,222.4020759999985,,,,222.3882046249928,222.4020759999985,223.38306800008286,223.38306800008286,223.38306800008286,223.38306800008286,223.40081341704354,224.38295091700274,224.38295091700274,225.3493668329902,c,0,0.9626926260534674,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,83,3,20,z,1,1.0229725419776514,None,20,3,83,3,,,,,225.35665587498806,,,,225.34988958307076,225.35665587498806,226.35059975006152,226.35059975006152,226.35059975006152,226.35059975006152,226.35059975006152,227.3466602920089,227.3466602920089,228.37288908299524,z,1,1.0229725419776514,None,228.34697750001214,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,84,0,21,x,1,0.5015339170349762,None,21,0,84,0,,,,,228.38173229200765,,,,228.37369879207108,228.38173229200765,229.36279641708825,229.36279641708825,229.36279641708825,229.36279641708825,229.38051041704603,230.36605654202867,230.36605654202867,230.87443100009114,x,1,0.5015339170349762,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,85,1,21,v,1,0.5637792510678992,None,21,1,85,1,,,,,230.87980887503363,,,,230.87458541698288,230.87980887503363,231.8666137920227,231.8666137920227,231.8666137920227,231.8666137920227,231.87116616708227,232.8646508330712,232.8646508330712,233.42956154199783,v,1,0.5637792510678992,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,86,2,21,c,0,0.6981186249759048,None,21,2,86,2,,,,,233.44097308302298,,,,233.42991129204165,233.44097308302298,234.42586591700092,234.42586591700092,234.42586591700092,234.42586591700092,234.43106804206036,235.42622125009075,235.42622125009075,236.1348981250776,c,0,0.6981186249759048,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,87,3,21,z,1,0.5826197499409318,None,21,3,87,3,,,,,236.1427612080006,,,,236.13539620803203,236.1427612080006,237.13358691707253,237.13358691707253,237.13358691707253,237.13358691707253,237.13358691707253,238.132747958065,238.132747958065,238.71668741700705,z,1,0.5826197499409318,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,88,0,22,x,1,0.5758463750826195,None,22,0,88,0,,,,,238.72097316698637,,,,238.71708079206292,238.72097316698637,239.7190745420521,239.7190745420521,239.7190745420521,239.7190745420521,239.7190745420521,240.7044468750246,240.7044468750246,241.2866302500479,x,1,0.5758463750826195,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,89,1,22,v,1,0.4985788749763742,None,22,1,89,1,,,,,241.29761737503577,,,,241.28758354205638,241.29761737503577,242.28454329201486,242.28454329201486,242.28454329201486,242.28454329201486,242.28992545802612,243.2816444170894,243.2816444170894,243.78478537499905,v,1,0.4985788749763742,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,90,2,22,c,0,0.63533666706644,None,22,2,90,2,,,,,243.79345712508075,,,,243.7855640000198,243.79345712508075,244.78375241707545,244.78375241707545,244.78375241707545,244.78375241707545,244.78375241707545,245.77381495805457,245.77381495805457,246.41368054202758,c,0,0.63533666706644,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,91,3,22,z,1,0.625346334069036,None,22,3,91,3,,,,,246.42122704198118,,,,246.41413345804904,246.42122704198118,247.40766750008333,247.40766750008333,247.40766750008333,247.40766750008333,247.41273654205725,248.4057707079919,248.4057707079919,249.0340907080099,z,1,0.625346334069036,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,92,0,23,x,1,0.6668949589366093,None,23,0,92,0,,,,,249.04174104204867,,,,249.03478170803282,249.04174104204867,250.03316983301193,250.03316983301193,250.03316983301193,250.03316983301193,250.03764420805965,251.0322079170728,251.0322079170728,251.7010932500707,x,1,0.6668949589366093,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,93,1,23,v,1,0.4094526250846684,None,23,1,93,1,,,,,251.70511154201813,,,,251.70144329208415,251.70511154201813,252.70000462501775,252.70000462501775,252.70000462501775,252.70000462501775,252.70000462501775,253.70050120807718,253.70050120807718,254.1188789580483,v,1,0.4094526250846684,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,94,2,23,c,0,0.5747447500471026,None,23,2,94,2,,,,,254.12667741707992,,,,254.1194555000402,254.12667741707992,255.11703920806758,255.11703920806758,255.11703920806758,255.11703920806758,255.12274362507742,256.11420225002803,256.11420225002803,256.69207166705746,c,0,0.5747447500471026,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,95,3,23,x,0,2.4440864589996636,None,23,3,95,3,,,,,256.69947112502996,,,,256.69247533299495,256.69947112502996,257.67937470797915,257.67937470797915,257.67937470797915,257.67937470797915,257.6973161250353,258.69171183300205,258.69171183300205,261.1460247919895,x,0,2.4440864589996636,None,259.69044187502004,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,96,0,24,x,1,0.5061995009891689,None,24,0,96,0,,,,,261.15683266706765,,,,261.14693649997935,261.15683266706765,262.1423633330269,262.1423633330269,262.1423633330269,262.1423633330269,262.1473404170247,263.1424920420395,263.1424920420395,263.65098754200153,x,1,0.5061995009891689,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,97,1,24,v,1,0.5193233339814469,None,24,1,97,1,,,,,263.6551254170481,,,,263.6513328329893,263.6551254170481,264.64931204204913,264.64931204204913,264.64931204204913,264.64931204204913,264.64931204204913,265.6403573330026,265.6403573330026,266.16357658302877,v,1,0.5193233339814469,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,98,2,24,c,0,0.5507130840560421,None,24,2,98,2,,,,,266.17051737499423,,,,266.1640459999908,266.17051737499423,267.15429579198826,267.15429579198826,267.15429579198826,267.15429579198826,267.1647620830918,268.1569261250552,268.1569261250552,268.70935595803894,c,0,0.5507130840560421,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,99,3,24,z,1,0.5742284590378404,None,24,3,99,3,,,,,268.713499500067,,,,268.7097335420549,268.713499500067,269.70208108308725,269.70208108308725,269.70208108308725,269.70208108308725,269.7076945420122,270.70828100002836,270.70828100002836,271.28803145803977,z,1,0.5742284590378404,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,0,0,0,v,1,0.5366631670622155,None,,,,,0,0,0,1,271.30335970805027,,,,271.2965026249876,271.30335970805027,272.28975095797796,272.28975095797796,272.28975095797796,272.28975095797796,272.3014086250914,273.28305979201104,273.28305979201104,273.8273890829878,,,,,,v,1,0.5366631670622155,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,1,1,0,x,1,0.9317744589643553,None,,,,,0,1,1,0,273.83599491708446,,,,273.8282410830725,273.83599491708446,274.8265924580628,274.8265924580628,274.8265924580628,274.8265924580628,274.8324574580183,275.82460408308543,275.82460408308543,276.7589876250131,,,,,,x,1,0.9317744589643553,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,2,2,0,x,0,0.9629916250705719,None,,,,,0,2,2,3,276.7687787920004,,,,276.75983154203277,276.7687787920004,277.7516781670274,277.7516781670274,277.7516781670274,277.7516781670274,277.75685325008817,278.74937416706234,278.74937416706234,279.717108083074,,,,,,x,0,0.9629916250705719,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,3,3,1,z,1,0.5983537499560043,None,,,,,1,3,3,3,279.7244816670427,,,,279.71754450001754,279.7244816670427,280.70608354208525,280.70608354208525,280.70608354208525,280.70608354208525,280.7234054170549,281.7128910419997,281.7128910419997,282.3173480000114,,,,,,z,1,0.5983537499560043,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,4,4,1,v,1,0.5987798749702051,None,,,,,1,4,4,1,282.3251292500645,,,,282.3178462079959,282.3251292500645,283.3152550830273,283.3152550830273,283.3152550830273,283.3152550830273,283.3152550830273,284.3034917920595,284.3034917920595,284.9044312920887,,,,,,v,1,0.5987798749702051,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,5,5,2,z,1,0.4920243760570884,None,,,,,2,5,5,3,284.9116174170049,,,,284.9047832080396,284.9116174170049,285.89621675002854,285.89621675002854,285.89621675002854,285.89621675002854,285.90828037506435,286.8961259580683,286.8961259580683,287.4032734170323,,,,,,z,1,0.4920243760570884,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,6,6,1,x,1,0.5260047919582576,None,,,,,1,6,6,0,287.41354433307424,,,,287.4041508330265,287.41354433307424,288.3922912920825,288.3922912920825,288.3922912920825,288.3922912920825,288.41040779207833,289.40008308307733,289.40008308307733,289.93378787499387,,,,,,x,1,0.5260047919582576,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,7,7,2,x,1,0.46876329195220023,None,,,,,2,7,7,0,289.9410102920374,,,,289.93419708299916,289.9410102920374,290.9256503750803,290.9256503750803,290.9256503750803,290.9256503750803,290.9306522500701,291.9203109170776,291.9203109170776,292.40116033307277,,,,,,x,1,0.46876329195220023,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,8,8,3,x,1,0.4667701249709353,None,,,,,3,8,8,0,292.4085832500132,,,,292.401513083023,292.4085832500132,293.40197912498843,293.40197912498843,293.40197912498843,293.40197912498843,293.40197912498843,294.3992668330902,294.3992668330902,294.87658133299556,,,,,,x,1,0.4667701249709353,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,9,9,0,c,0,0.5681490830611438,None,,,,,0,9,9,2,294.8851711670868,,,,294.8772583750542,294.8851711670868,295.876363791991,295.876363791991,295.876363791991,295.876363791991,295.88270741701126,296.87284337508027,296.87284337508027,297.45155766699463,,,,,,c,0,0.5681490830611438,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,10,10,2,v,1,0.4710130419116467,None,,,,,2,10,10,1,297.4592192079872,,,,297.4523100000806,297.4592192079872,298.4408886670135,298.4408886670135,298.4408886670135,298.4408886670135,298.4583729170263,299.4518325420795,299.4518325420795,299.9313620000612,,,,,,v,1,0.4710130419116467,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,11,11,3,z,1,0.5532917509553954,None,,,,,3,11,11,3,299.9373147080187,,,,299.9317463330226,299.9373147080187,300.9319254170405,300.9319254170405,300.9319254170405,300.9319254170405,300.9319254170405,301.9325208750088,301.9325208750088,302.48730749997776,,,,,,z,1,0.5532917509553954,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,12,12,4,x,1,0.7591370419831946,None,,,,,4,12,12,0,302.50073750002775,,,,302.48773887509014,302.50073750002775,303.4819028750062,303.4819028750062,303.4819028750062,303.4819028750062,303.49923420802224,304.48456666700076,304.48456666700076,305.25172812503297,,,,,,x,1,0.7591370419831946,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,13,13,3,v,1,0.5192313749575987,None,,,,,3,13,13,1,305.2605537920026,,,,305.25232754205354,305.2605537920026,306.2497042500181,306.2497042500181,306.2497042500181,306.2497042500181,306.2497042500181,307.2416175000835,307.2416175000835,307.7654072920559,,,,,,v,1,0.5192313749575987,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,14,14,4,v,1,0.5115854169707745,None,,,,,4,14,14,1,307.7717067080084,,,,307.7659115000861,307.7717067080084,308.7543938329909,308.7543938329909,308.7543938329909,308.7543938329909,308.76663862506393,309.7649678750895,309.7649678750895,310.2832936249906,,,,,,v,1,0.5115854169707745,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,15,15,1,v,0,0.6720081669045612,None,,,,,1,15,15,2,310.29173079202883,,,,310.2841382500483,310.29173079202883,311.27270091709215,311.27270091709215,311.27270091709215,311.27270091709215,311.2901181250345,312.27557358308695,312.27557358308695,312.95275091705844,,,,,,v,0,0.6720081669045612,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,16,16,5,x,1,0.5053457920439541,None,,,,,5,16,16,0,312.9603317499859,,,,312.9532467920799,312.9603317499859,313.94794733298477,313.94794733298477,313.94794733298477,313.94794733298477,313.95954170799814,314.9521484579891,314.9521484579891,315.463273750036,,,,,,x,1,0.5053457920439541,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,17,17,6,x,1,0.6576085420092568,None,,,,,6,17,17,0,315.47096850001253,,,,315.4637661250308,315.47096850001253,316.4544459580211,316.4544459580211,316.4544459580211,316.4544459580211,316.4671857500216,317.45684495801106,317.45684495801106,318.11893279198557,,,,,,x,1,0.6576085420092568,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,18,18,7,x,1,1.0241955829551443,None,,,,,7,18,18,0,318.12442354205996,,,,318.11911241698544,318.12442354205996,319.11866837507114,319.11866837507114,319.11866837507114,319.11866837507114,319.1243392500328,320.11513950000517,320.11513950000517,321.1524818330072,,,,,321.10385670803953,x,1,1.0241955829551443,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,19,19,2,c,0,1.57959020906128,None,,,,,2,19,19,2,321.1619022920495,,,,321.1533691249788,321.1619022920495,322.14967704203445,322.14967704203445,322.14967704203445,322.14967704203445,322.154207542073,323.14572362508625,323.14572362508625,324.73482520808466,,,,,324.14096416707616,c,0,1.57959020906128,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,20,20,3,c,0,0.9562093749409541,None,,,,,3,20,20,2,324.74198466702364,,,,324.73519254208077,324.74198466702364,325.72598191699944,325.72598191699944,325.72598191699944,325.72598191699944,325.7311744170729,326.7340305420803,326.7340305420803,327.6946562080411,,,,,,c,0,0.9562093749409541,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,21,21,8,x,1,0.6704016668954864,None,,,,,8,21,21,0,327.7036321250489,,,,327.69555366702843,327.7036321250489,328.69052141706925,328.69052141706925,328.69052141706925,328.69052141706925,328.69577454205137,329.6913283750182,329.6913283750182,330.36905687500257,,,,,,x,1,0.6704016668954864,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,22,22,4,c,0,0.4551114171044901,None,,,,,4,22,22,2,330.3771942500025,,,,330.3697778750211,330.3771942500025,331.36252362502273,331.36252362502273,331.36252362502273,331.36252362502273,331.3736797500169,332.3590030000778,332.3590030000778,332.82484283298254,,,,,,c,0,0.4551114171044901,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,23,23,9,x,1,0.4477173750055954,None,,,,,9,23,23,0,332.83184133307077,,,,332.8253094999818,332.83184133307077,333.8128330000909,333.8128330000909,333.8128330000909,333.8128330000909,333.8298466670094,334.81338625005446,334.81338625005446,335.26933570799883,,,,,,x,1,0.4477173750055954,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,24,24,5,c,0,0.5993625009432435,None,,,,,5,24,24,2,335.27828216704074,,,,335.2702049170621,335.27828216704074,336.26631462504156,336.26631462504156,336.26631462504156,336.26631462504156,336.2709082920337,337.262669458054,337.262669458054,337.87075716699474,,,,,,c,0,0.5993625009432435,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,25,25,6,c,0,0.6851545000681654,None,,,,,6,25,25,2,337.88090254203416,,,,337.87163366703317,337.88090254203416,338.8668310419889,338.8668310419889,338.8668310419889,338.8668310419889,338.8720330829965,339.8637734580552,339.8637734580552,340.5607766250614,,,,,,c,0,0.6851545000681654,None,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
