poss,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,probe.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_you.started,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c ,26,26,4,c,0,0.7579376669600606,None,,,,,4,26,26,2,348.0625585829839,,,,348.05343541689217,348.0625585829839,349.0415055829799,349.0415055829799,349.0415055829799,349.0415055829799,349.0589785829652,350.050700499909,350.050700499909,,350.8130109999329,,,,,c,0,0.7579376669600606,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,27,27,8,v,1,0.9128159170504659,None,,,,,8,27,27,1,350.821441374952,,,,350.81388924992643,350.821441374952,351.8046676669037,351.8046676669037,351.8046676669037,351.8046676669037,351.8164767919807,352.80776870797854,352.80776870797854,,353.7246338329278,,,,,v,1,0.9128159170504659,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,28,28,5,c,0,0.8464969170745462,None,,,,,5,28,28,2,353.73097270797007,,,,353.72516937495675,353.73097270797007,354.7160174169112,354.7160174169112,354.7160174169112,354.7160174169112,354.7215442919405,355.7249919169117,355.7249919169117,,356.5807095828932,,,,,c,0,0.8464969170745462,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,29,29,11,z,1,0.756961917039007,None,,,,,11,29,29,3,356.58903204195667,,,,356.58145408297423,356.58903204195667,357.5759825418936,357.5759825418936,357.5759825418936,357.5759825418936,357.5807410829002,358.57145704189315,358.57145704189315,,359.3298772498965,,,,,z,1,0.756961917039007,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,30,30,12,z,1,0.5305672090034932,None,,,,,12,30,30,3,359.34152929193806,,,,359.3302014169749,359.34152929193806,360.3211922919145,360.3211922919145,360.3211922919145,360.3211922919145,360.33778558298945,361.32085679192096,361.32085679192096,,361.85971104190685,,,,,z,1,0.5305672090034932,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,31,31,3,x,1,0.5855037500150502,None,,,,,3,31,31,0,361.8670372919878,,,,361.86023349990137,361.8670372919878,362.85484104196075,362.85484104196075,362.85484104196075,362.85484104196075,362.85484104196075,363.858788582962,363.858788582962,,364.4525034999242,,,,,x,1,0.5855037500150502,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,32,32,6,c,0,0.6173526250058785,None,,,,,6,32,32,2,364.4606562498957,,,,364.4531149578979,364.4606562498957,365.4502603749279,365.4502603749279,365.4502603749279,365.4502603749279,365.45512333291117,366.44285816699266,366.44285816699266,,367.0627312079305,,,,,c,0,0.6173526250058785,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,33,33,4,x,1,0.5775825000600889,None,,,,,4,33,33,0,367.0716726669343,,,,367.063599166926,367.0716726669343,368.06063479196746,368.06063479196746,368.06063479196746,368.06063479196746,368.0660185419256,369.05853637494147,369.05853637494147,,369.64257974992506,,,,,x,1,0.5775825000600889,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,34,34,5,x,1,0.7906564580043778,None,,,,,5,34,34,0,369.65069333289284,,,,369.6433542079758,369.65069333289284,370.6370473749703,370.6370473749703,370.6370473749703,370.6370473749703,370.64268545794766,371.6334372079,371.6334372079,,372.4352422079537,,,,,x,1,0.7906564580043778,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,35,35,13,z,1,0.6215847920393571,None,,,,,13,35,35,3,372.44402116700076,,,,372.4357522499049,372.44402116700076,373.43409037496895,373.43409037496895,373.43409037496895,373.43409037496895,373.43928762490395,374.43349954194855,374.43349954194855,,375.0625287499279,,,,,z,1,0.6215847920393571,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,36,36,14,z,1,0.7233662090729922,None,,,,,14,36,36,3,375.0709241669392,,,,375.063390999916,375.0709241669392,376.0579854999669,376.0579854999669,376.0579854999669,376.0579854999669,376.0631440419238,377.0546004999196,377.0546004999196,,377.7796253749402,,,,,z,1,0.7233662090729922,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,37,37,15,z,1,0.43599137593992054,None,,,,,15,37,37,3,377.7873875829391,,,,377.780091832974,377.7873875829391,378.77156499994453,378.77156499994453,378.77156499994453,378.77156499994453,378.7832114578923,379.77493462490384,379.77493462490384,,380.21964299993124,,,,,z,1,0.43599137593992054,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,38,38,6,x,1,0.5470956249628216,None,,,,,6,38,38,0,380.2286722919671,,,,380.22045858297497,380.2286722919671,381.2136052499991,381.2136052499991,381.2136052499991,381.2136052499991,381.2260531669017,382.2168041669065,382.2168041669065,,382.76781254191883,,,,,x,1,0.5470956249628216,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,39,39,7,c,0,0.591266707982868,None,,,,,7,39,39,2,382.7750266669318,,,,382.7682970419992,382.7750266669318,383.76736399997026,383.76736399997026,383.76736399997026,383.76736399997026,383.76736399997026,384.76678358297795,384.76678358297795,,385.3697884998983,,,,,c,0,0.591266707982868,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,40,40,9,v,1,1.1190126249566674,None,,,,,9,40,40,1,385.37941137491725,,,,385.3706108329352,385.37941137491725,386.3669277919689,386.3669277919689,386.3669277919689,386.3669277919689,386.3715186669724,387.3624128749361,387.3624128749361,388.3610597079387,388.48610791692045,,,,,v,1,1.1190126249566674,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,41,41,7,x,1,1.230357666965574,None,,,,,7,41,41,0,388.49435583292507,,,,388.48697954195086,388.49435583292507,389.4798455829732,389.4798455829732,389.4798455829732,389.4798455829732,389.4924600829836,390.4773213749286,390.4773213749286,391.46676774998195,391.7190080829896,,,,,x,1,1.230357666965574,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,42,42,8,c,0,0.5583364169578999,None,,,,,8,42,42,2,391.7271372079849,,,,391.71941254194826,391.7271372079849,392.71851874992717,392.71851874992717,392.71851874992717,392.71851874992717,392.724835083005,393.71721708297264,393.71721708297264,,394.2844236668898,,,,,c,0,0.5583364169578999,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,43,43,9,c,0,0.49238333303947,None,,,,,9,43,43,2,394.2916025419254,,,,394.2848612499656,394.2916025419254,395.27577187493443,395.27577187493443,395.27577187493443,395.27577187493443,395.28075395792257,396.2811066249851,396.2811066249851,,396.77988233289216,,,,,c,0,0.49238333303947,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,44,44,10,c,0,0.35737516707740724,None,,,,,10,44,44,2,396.7875877919141,,,,396.78037149994634,396.7875877919141,397.78318487491924,397.78318487491924,397.78318487491924,397.78318487491924,397.78318487491924,398.7760577079607,398.7760577079607,,399.14557129191235,,,,,c,0,0.35737516707740724,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,45,45,11,c,0,0.5300266669364646,None,,,,,11,45,45,2,399.1534517079126,,,,399.14617712493055,399.1534517079126,400.1484942919342,400.1484942919342,400.1484942919342,400.1484942919342,400.1534929999616,401.1423856669571,401.1423856669571,,401.6842833328992,,,,,c,0,0.5300266669364646,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,46,46,8,x,1,0.7511503339046612,None,,,,,8,46,46,0,401.6910016669426,,,,401.6847723328974,401.6910016669426,402.67631249991246,402.67631249991246,402.67631249991246,402.67631249991246,402.68133791699074,403.68414987495635,403.68414987495635,,404.4441142498981,,,,,x,1,0.7511503339046612,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,47,47,12,c,0,0.6365877089556307,None,,,,,12,47,47,2,404.45426804199815,,,,404.4449579999782,404.45426804199815,405.4408764169784,405.4408764169784,405.4408764169784,405.4408764169784,405.4463720829226,406.4416741669411,406.4416741669411,,407.086487499997,,,,,c,0,0.6365877089556307,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,48,48,9,x,1,0.6324751669308171,None,,,,,9,48,48,0,407.0966581669636,,,,407.087422166951,407.0966581669636,408.07980770792346,408.07980770792346,408.07980770792346,408.07980770792346,408.0903932499932,409.08272958290763,409.08272958290763,,409.7274790419033,,,,,x,1,0.6324751669308171,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,49,49,10,v,1,0.6228412090567872,None,,,,,10,49,49,1,409.7362186249811,,,,409.7282622499624,409.7362186249811,410.7158347920049,410.7158347920049,410.7158347920049,410.7158347920049,410.73315941693727,411.72532970795874,411.72532970795874,,412.35336704191286,,,,,v,1,0.6228412090567872,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,50,50,10,x,1,0.7917182920500636,None,,,,,10,50,50,0,412.36161045799963,,,,412.35414749989286,412.36161045799963,413.3465237079654,413.3465237079654,413.3465237079654,413.3465237079654,413.3573251249036,414.34927616699133,414.34927616699133,,415.1520676249638,,,,,x,1,0.7917182920500636,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,51,51,13,c,0,0.6467648330144584,None,,,,,13,51,51,2,415.160010249936,,,,415.15276399999857,415.160010249936,416.15063641697634,416.15063641697634,416.15063641697634,416.15063641697634,416.1562682079384,417.14323833293747,417.14323833293747,,417.79106849990785,,,,,c,0,0.6467648330144584,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,52,52,11,x,1,0.6500038760714233,None,,,,,11,52,52,0,417.79582383297384,,,,417.7914884169586,417.79582383297384,418.77998895791825,418.77998895791825,418.77998895791825,418.77998895791825,418.79160874988884,419.77897166693583,419.77897166693583,,420.4363086669473,,,,,x,1,0.6500038760714233,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,53,53,14,c,0,0.470329751027748,None,,,,,14,53,53,2,420.44663566700183,,,,420.43720608297735,420.44663566700183,421.43623479199596,421.43623479199596,421.43623479199596,421.43623479199596,421.4423924169969,422.43254791689105,422.43254791689105,,422.912889291998,,,,,c,0,0.470329751027748,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,54,54,11,v,1,0.5538847501156852,None,,,,,11,54,54,1,422.9228577920003,,,,422.91375454189256,422.9228577920003,423.90984562493395,423.90984562493395,423.90984562493395,423.90984562493395,423.9157392079942,424.9068993749097,424.9068993749097,,425.4642592499731,,,,,v,1,0.5538847501156852,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,55,55,12,x,1,0.4376924169482663,None,,,,,12,55,55,0,425.471707916935,,,,425.4647804578999,425.471707916935,426.4595632919809,426.4595632919809,426.4595632919809,426.4595632919809,426.4647183329798,427.45600137498695,427.45600137498695,,427.90168733289465,,,,,x,1,0.4376924169482663,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,56,56,15,c,0,0.3469634579960257,None,,,,,15,56,56,2,427.9072289169999,,,,427.90234479191713,427.9072289169999,428.89954499993473,428.89954499993473,428.89954499993473,428.89954499993473,428.89954499993473,429.8987760829041,429.8987760829041,,430.2519806670025,,,,,c,0,0.3469634579960257,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,57,57,12,v,1,0.47881550004240125,None,,,,,12,57,57,1,430.2585834999336,,,,430.2526474999031,430.2585834999336,431.24139237497,431.24139237497,431.24139237497,431.24139237497,431.246163874981,432.2499099998968,432.2499099998968,,432.735881957924,,,,,v,1,0.47881550004240125,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,58,58,16,z,1,0.3845307510346174,None,,,,,16,58,58,3,432.74651183292735,,,,432.7367602499435,432.74651183292735,433.73196762497537,433.73196762497537,433.73196762497537,433.73196762497537,433.7376730419928,434.7291031249333,434.7291031249333,,435.1264483749401,,,,,z,1,0.3845307510346174,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,59,59,13,x,1,0.5457794170361012,None,,,,,13,59,59,0,435.13368695799727,,,,435.12678737496026,435.13368695799727,436.11788991698995,436.11788991698995,436.11788991698995,436.11788991698995,436.1230841249926,437.1157649579691,437.1157649579691,,437.6708132919157,,,,,x,1,0.5457794170361012,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,60,60,13,v,1,0.6719851250527427,None,,,,,13,60,60,1,437.679168832954,,,,437.67162733292207,437.679168832954,438.6635611249367,438.6635611249367,438.6635611249367,438.6635611249367,438.6763339579338,439.66641412489116,439.66641412489116,,440.35234929190483,,,,,v,1,0.6719851250527427,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,61,61,17,z,1,0.40707033302169293,None,,,,,17,61,61,3,440.3600562919164,,,,440.35272808291484,440.3600562919164,441.3448847499676,441.3448847499676,441.3448847499676,441.3448847499676,441.35036695795134,442.35136695799883,442.35136695799883,,442.76098104193807,,,,,z,1,0.40707033302169293,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,62,62,18,z,1,0.4450819579651579,None,,,,,18,62,62,3,442.76910070795566,,,,442.7617235420039,442.76910070795566,443.75125554192346,443.75125554192346,443.75125554192346,443.75125554192346,443.76759904192295,444.7572579169646,444.7572579169646,,445.2039894579211,,,,,z,1,0.4450819579651579,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,63,63,14,x,1,0.6283684999216348,None,,,,,14,63,63,0,445.21738154196646,,,,445.20445170789026,445.21738154196646,446.2021066249581,446.2021066249581,446.2021066249581,446.2021066249581,446.20774091698695,447.198908082908,447.198908082908,,447.8345966669731,,,,,x,1,0.6283684999216348,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,64,64,16,c,0,0.6205753760877997,None,,,,,16,64,64,2,447.8447657499928,,,,447.8356209578924,447.8447657499928,448.82615699991584,448.82615699991584,448.82615699991584,448.82615699991584,448.84356054197997,449.8326448749285,449.8326448749285,,450.45894487493206,,,,,c,0,0.6205753760877997,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,65,65,17,c,0,1.909071166999638,None,,,,,17,65,65,2,450.4633308328921,,,,450.4591120419791,450.4633308328921,451.45063479198143,451.45063479198143,451.45063479198143,451.45063479198143,451.4553778329864,452.4579933329951,452.4579933329951,453.4551617919933,454.3703936669044,,,,,c,0,1.909071166999638,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,66,66,14,v,1,1.4920760840177536,None,,,,,14,66,66,1,454.3844548329944,,,,454.3706454169005,454.3844548329944,455.3589024168905,455.3589024168905,455.3589024168905,455.3589024168905,455.37948420795146,456.36599533294793,456.36599533294793,457.35430133296177,457.8623375829775,,,,,v,1,1.4920760840177536,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,67,67,15,v,1,0.8776025420520455,None,,,,,15,67,67,1,457.8729174999753,,,,457.86330420791637,457.8729174999753,458.8551717919763,458.8551717919763,458.8551717919763,458.8551717919763,458.8746337919729,459.85880391695537,459.85880391695537,,460.7383226249367,,,,,v,1,0.8776025420520455,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,68,68,15,x,1,0.7867967919446528,None,,,,,15,68,68,0,460.7475672919536,,,,460.7387912919512,460.7475672919536,461.7340787919238,461.7340787919238,461.7340787919238,461.7340787919238,461.73925720795523,462.7320759999566,462.7320759999566,,463.5292067079572,,,,,x,1,0.7867967919446528,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,69,69,19,z,1,0.5263707919511944,None,,,,,19,69,69,3,463.5392484579934,,,,463.53016962495167,463.5392484579934,464.5227284579305,464.5227284579305,464.5227284579305,464.5227284579305,464.53485091694165,465.5244474170031,465.5244474170031,,466.0533931669779,,,,,z,1,0.5263707919511944,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,70,70,16,x,1,0.6799623341066763,None,,,,,16,70,70,0,466.0619481249014,,,,466.05425183300395,466.0619481249014,467.04191033297684,467.04191033297684,467.04191033297684,467.04191033297684,467.0597688748967,468.05218041699845,468.05218041699845,,468.73374366690405,,,,,x,1,0.6799623341066763,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,71,71,17,x,1,0.6625822510104626,None,,,,,17,71,71,0,468.7373315829318,,,,468.7341687079752,468.7373315829318,469.7237262079725,469.7237262079725,469.7237262079725,469.7237262079725,469.7295294579817,470.7331964999903,470.7331964999903,,471.4011411248939,,,,,x,1,0.6625822510104626,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,72,72,18,x,1,0.4062736250925809,None,,,,,18,72,72,0,471.408786166925,,,,471.4018609999912,471.408786166925,472.3927537499694,472.3927537499694,472.3927537499694,472.3927537499694,472.39796649990603,473.3994614999974,473.3994614999974,,473.81163716700394,,,,,x,1,0.4062736250925809,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,73,73,20,z,1,0.5967678339220583,None,,,,,20,73,73,3,473.821637374931,,,,473.8125582919456,473.821637374931,474.80462333292235,474.80462333292235,474.80462333292235,474.80462333292235,474.8164662079653,475.8048071669182,475.8048071669182,,476.40364954189863,,,,,z,1,0.5967678339220583,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,74,74,21,z,1,1.6143660839879885,None,,,,,21,74,74,3,476.41210008296184,,,,476.40440370794386,476.41210008296184,477.398982624989,477.398982624989,477.398982624989,477.398982624989,477.4044553329004,478.39614399999846,478.39614399999846,479.38918133289553,480.0185725829797,,,,,z,1,1.6143660839879885,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,75,75,18,c,0,0.7379078329540789,None,,,,,18,75,75,2,480.0288572499994,,,,480.01937966689,480.0288572499994,481.0189357919153,481.0189357919153,481.0189357919153,481.0189357919153,481.0189357919153,482.0132433329709,482.0132433329709,,482.7623954169685,,,,,c,0,0.7379078329540789,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,76,76,16,v,1,0.9438695010030642,None,,,,,16,76,76,1,482.77140374993905,,,,482.7632720419206,482.77140374993905,483.757307791966,483.757307791966,483.757307791966,483.757307791966,483.7628383329138,484.76042254199274,484.76042254199274,,485.7091338749742,,,,,v,1,0.9438695010030642,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,77,77,17,v,1,0.6785730420378968,None,,,,,17,77,77,1,485.71638124994934,,,,485.70967104192823,485.71638124994934,486.7087069579866,486.7087069579866,486.7087069579866,486.7087069579866,486.7137295829598,487.701292582904,487.701292582904,,488.38529358292,,,,,v,1,0.6785730420378968,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,78,78,19,x,1,0.6768280010437593,None,,,,,19,78,78,0,488.39468591695186,,,,488.3858311669901,488.39468591695186,489.37705454195384,489.37705454195384,489.37705454195384,489.37705454195384,489.38270454190206,490.3753533329582,490.3753533329582,,491.054684832925,,,,,x,1,0.6768280010437593,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,79,79,19,c,0,1.608498084009625,None,,,,,19,79,79,2,491.06251583294943,,,,491.0552105419338,491.06251583294943,492.0478752499912,492.0478752499912,492.0478752499912,492.0478752499912,492.05975737492554,493.0457085829694,493.0457085829694,494.04368641693145,494.6589619999286,,,,,c,0,1.608498084009625,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,80,80,18,v,1,0.611807250068523,None,,,,,18,80,80,1,494.6663409579778,,,,494.65938345796894,494.6663409579778,495.6502321669832,495.6502321669832,495.6502321669832,495.6502321669832,495.65648958296515,496.64924566692207,496.64924566692207,,497.26298958295956,,,,,v,1,0.611807250068523,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,81,81,22,z,1,1.066599249956198,None,,,,,22,81,81,3,497.2732707079267,,,,497.26322624995373,497.2732707079267,498.26088362489827,498.26088362489827,498.26088362489827,498.26088362489827,498.2665178749012,499.25842070789076,499.25842070789076,500.2573626668891,500.3288797499845,,,,,z,1,1.066599249956198,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,82,82,20,x,1,0.8578787919832394,None,,,,,20,82,82,0,500.3381351669086,,,,500.3297035829164,500.3381351669086,501.3246237919666,501.3246237919666,501.3246237919666,501.3246237919666,501.32947124994826,502.32609412493184,502.32609412493184,,503.1872641668888,,,,,x,1,0.8578787919832394,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,83,83,19,v,1,0.6382876669522375,None,,,,,19,83,83,1,503.19603404193185,,,,503.188156374963,503.19603404193185,504.1841014579404,504.1841014579404,504.1841014579404,504.1841014579404,504.1888727499172,505.1835591249401,505.1835591249401,,505.8313447498949,,,,,v,1,0.6382876669522375,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,84,84,21,x,1,0.35718362499028444,None,,,,,21,84,84,0,505.8393329998944,,,,505.8318159999326,505.8393329998944,506.8214292919729,506.8214292919729,506.8214292919729,506.8214292919729,506.83779062493704,507.82065733289346,507.82065733289346,,508.18601574993227,,,,,x,1,0.35718362499028444,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,85,85,20,v,1,0.6599857499822974,None,,,,,20,85,85,1,508.1936120829778,,,,508.1864137079101,508.1936120829778,509.1841772919288,509.1841772919288,509.1841772919288,509.1841772919288,509.1896419998957,510.1788240419701,510.1788240419701,,510.84357045800425,,,,,v,1,0.6599857499822974,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,86,86,23,z,1,0.7324620420113206,None,,,,,23,86,86,3,510.8526218329789,,,,510.84414141695015,510.8526218329789,511.84223820792977,511.84223820792977,511.84223820792977,511.84223820792977,511.84223820792977,512.8332422919339,512.8332422919339,,513.5678136249771,,,,,z,1,0.7324620420113206,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,87,87,22,x,1,0.7828248330624774,None,,,,,22,87,87,0,513.5773679579142,,,,513.5688575829845,513.5773679579142,514.5604220419191,514.5604220419191,514.5604220419191,514.5604220419191,514.5658387499861,515.556870542001,515.556870542001,,516.342925707926,,,,,x,1,0.7828248330624774,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,88,88,21,v,1,0.7904399170074612,None,,,,,21,88,88,1,516.3501291249413,,,,516.3432880829787,516.3501291249413,517.341866166913,517.341866166913,517.341866166913,517.341866166913,517.3466503329109,518.3371601669351,518.3371601669351,,519.132281707949,,,,,v,1,0.7904399170074612,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,89,89,22,v,1,0.7647332089254633,None,,,,,22,89,89,1,519.1391559999902,,,,519.1327530419221,519.1391559999902,520.1222632919671,520.1222632919671,520.1222632919671,520.1222632919671,520.1346247919137,521.1337729169754,521.1337729169754,,521.9012083329726,,,,,v,1,0.7647332089254633,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
