poss,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,probe.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_you.started,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,x,25,25,7,x,1,0.6449560000328347,None,,,,,7,25,25,0,373.1461268750718,,,,373.138953375048,373.1461268750718,374.13057074998505,374.13057074998505,374.13057074998505,374.13057074998505,374.1424346250715,375.1290506660007,375.1290506660007,375.7778153750114,,,,,,x,1,0.6449560000328347,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,26,26,5,c,0,0.5754122090293095,None,,,,,5,26,26,2,375.7858493330423,,,,375.7785791660426,375.7858493330423,376.77318320807535,376.77318320807535,376.77318320807535,376.77318320807535,376.7791302080732,377.7706112910528,377.7706112910528,378.35210054100025,,,,,,c,0,0.5754122090293095,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,27,27,6,c,0,0.49331641697790474,None,,,,,6,27,27,2,378.36020633298904,,,,378.35271937504876,378.36020633298904,379.35144316602964,379.35144316602964,379.35144316602964,379.35144316602964,379.3570581250824,380.3505586250685,380.3505586250685,380.8457541250391,,,,,,c,0,0.49331641697790474,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,28,28,9,z,1,0.828662084066309,None,,,,,9,28,28,3,380.8546472500311,,,,380.8465922080213,380.8546472500311,381.84035854099784,381.84035854099784,381.84035854099784,381.84035854099784,381.84598479105625,382.83914233301766,382.83914233301766,383.67329645797145,,,,,,z,1,0.828662084066309,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,29,29,10,z,1,0.6732733749086037,None,,,,,10,29,29,3,383.6798254160676,,,,383.6737969999667,383.6798254160676,384.66571900004055,384.66571900004055,384.66571900004055,384.66571900004055,384.6707985830726,385.66443262505345,385.66443262505345,386.34040595800616,,,,,,z,1,0.6732733749086037,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,30,30,8,x,1,0.555368542089127,None,,,,,8,30,30,0,386.34762374998536,,,,386.34088408306707,386.34762374998536,387.3322235830128,387.3322235830128,387.3322235830128,387.3322235830128,387.3374572080793,388.33233225008007,388.33233225008007,388.89270691596903,,,,,,x,1,0.555368542089127,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,31,31,9,x,1,0.8061847080243751,None,,,,,9,31,31,0,388.90027075004764,,,,388.8932684160536,388.90027075004764,389.8897050410742,389.8897050410742,389.8897050410742,389.8897050410742,389.8897050410742,390.8814217080362,390.8814217080362,391.6909586250549,,,,,,x,1,0.8061847080243751,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,32,32,10,x,1,0.6535099170869216,None,,,,,10,32,32,0,391.6973292500479,,,,391.69141270802356,391.6973292500479,392.67937808297575,392.67937808297575,392.67937808297575,392.67937808297575,392.697294624988,393.6910332500702,393.6910332500702,394.3475312910741,,,,,,x,1,0.6535099170869216,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,33,33,4,v,1,1.0957127090077847,None,,,,,4,33,33,1,394.35465941601433,,,,394.3480428750627,394.35465941601433,395.3405955830822,395.3405955830822,395.3405955830822,395.3405955830822,395.34578545799013,396.3477317079669,396.3477317079669,397.44639516598545,,,,,397.3450799160637,v,1,1.0957127090077847,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,34,34,5,v,1,0.8950160830281675,None,,,,,5,34,34,1,397.4537518330617,,,,397.4468561660033,397.4537518330617,398.4429025000427,398.4429025000427,398.4429025000427,398.4429025000427,398.448955125059,399.4413594159996,399.4413594159996,400.34538525005337,,,,,,v,1,0.8950160830281675,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,35,35,11,z,1,1.4954407919431105,None,,,,,11,35,35,3,400.3541239160113,,,,400.3462774580112,400.3541239160113,401.3425569579704,401.3425569579704,401.3425569579704,401.3425569579704,401.3477805410512,402.3417632910423,402.3417632910423,403.8385769580491,,,,,403.3309495410649,z,1,1.4954407919431105,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,36,36,7,c,0,0.6047322090016678,None,,,,,7,36,36,2,403.8461160410661,,,,403.8390190410428,403.8461160410661,404.834705166053,404.834705166053,404.834705166053,404.834705166053,404.8400810409803,405.83410691597965,405.83410691597965,406.44155900005717,,,,,,c,0,0.6047322090016678,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,37,37,8,c,0,0.5760021670721471,None,,,,,8,37,37,2,406.4491241250653,,,,406.44232387503143,406.4491241250653,407.4415162500227,407.4415162500227,407.4415162500227,407.4415162500227,407.44657845806796,408.4411259579938,408.4411259579938,409.0276255829958,,,,,,c,0,0.5760021670721471,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,38,38,6,v,1,0.9584916669409722,None,,,,,6,38,38,1,409.03584875003435,,,,409.02837870805524,409.03584875003435,410.0163220410468,410.0163220410468,410.0163220410468,410.0163220410468,410.0338582500117,411.0245942500187,411.0245942500187,411.9975641659694,,,,,,v,1,0.9584916669409722,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,39,39,12,z,1,0.7950027919141576,None,,,,,12,39,39,3,412.0074959580088,,,,411.9984074999811,412.0074959580088,412.9886728330748,412.9886728330748,412.9886728330748,412.9886728330748,413.0075281660538,413.9990049999906,413.9990049999906,414.8023754580645,,,,,,z,1,0.7950027919141576,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,40,40,9,c,0,0.47910850099287927,None,,,,,9,40,40,2,414.8104980000062,,,,414.80319770798087,414.8104980000062,415.80130637506954,415.80130637506954,415.80130637506954,415.80130637506954,415.8073940000031,416.79588812508155,416.79588812508155,417.2872589160688,,,,,,c,0,0.47910850099287927,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,41,41,11,x,1,0.6508679169928655,None,,,,,11,41,41,0,417.297473374987,,,,417.2880966250086,417.297473374987,418.27943125006277,418.27943125006277,418.27943125006277,418.27943125006277,418.29704804101493,419.2830544160679,419.2830544160679,419.9374871660257,,,,,,x,1,0.6508679169928655,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,42,42,10,c,0,0.4706872090464458,None,,,,,10,42,42,2,419.9457640000619,,,,419.93849583307747,419.9457640000619,420.9269587500021,420.9269587500021,420.9269587500021,420.9269587500021,420.9451570410747,421.93114766606595,421.93114766606595,422.40833070804365,,,,,,c,0,0.4706872090464458,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,43,43,11,c,0,0.5890347920358181,None,,,,,11,43,43,2,422.4160547910724,,,,422.4091444580117,422.4160547910724,423.40068487497047,423.40068487497047,423.40068487497047,423.40068487497047,423.4056696250336,424.4087661660742,424.4087661660742,424.99979195802007,,,,,,c,0,0.5890347920358181,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,44,44,12,c,0,0.3399459579959512,None,,,,,12,44,44,2,425.00381200003903,,,,425.00024700001813,425.00381200003903,426.00213558296673,426.00213558296673,426.00213558296673,426.00213558296673,426.00213558296673,426.9917681660736,426.9917681660736,427.3337660409743,,,,,,c,0,0.3399459579959512,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,45,45,12,x,1,0.40165200107730925,None,,,,,12,45,45,0,427.3384374160087,,,,427.3345530000515,427.3384374160087,428.322258375003,428.322258375003,428.322258375003,428.322258375003,428.3343580829678,429.3310126659926,429.3310126659926,429.7418370000087,,,,,,x,1,0.40165200107730925,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,46,46,13,c,0,0.6519001669948921,None,,,,,13,46,46,2,429.7492292909883,,,,429.7422881249804,429.7492292909883,430.7413777500624,430.7413777500624,430.7413777500624,430.7413777500624,430.7413777500624,431.7416837910423,431.7416837910423,432.39695616601966,,,,,,c,0,0.6519001669948921,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,47,47,13,z,1,0.8580190419452265,None,,,,,13,47,47,3,432.40456766600255,,,,432.3974372079829,432.40456766600255,433.3978643750306,433.3978643750306,433.3978643750306,433.3978643750306,433.3978643750306,434.39753754099365,434.39753754099365,435.2685196250677,,,,,,z,1,0.8580190419452265,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,48,48,13,x,1,1.474694833974354,None,,,,,13,48,48,0,435.27709120803047,,,,435.26915558299515,435.27709120803047,436.2657744999742,436.2657744999742,436.2657744999742,436.2657744999742,436.27106875006575,437.26772583299316,437.26772583299316,438.7449597080704,,,,,438.2671338330256,x,1,1.474694833974354,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,49,49,14,z,1,0.8060272509464994,None,,,,,14,49,49,3,438.7552385000745,,,,438.7458719579736,438.7552385000745,439.74126308306586,439.74126308306586,439.74126308306586,439.74126308306586,439.74491704104,440.743251833017,440.743251833017,441.5549736249959,,,,,,z,1,0.8060272509464994,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,50,50,14,c,0,1.4562731670448557,None,,,,,14,50,50,2,441.5623174579814,,,,441.5554526250344,441.5623174579814,442.55410649999976,442.55410649999976,442.55410649999976,442.55410649999976,442.55410649999976,443.5509747910546,443.5509747910546,445.018549875007,,,,,444.5495100830449,c,0,1.4562731670448557,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,51,51,15,v,0,3.8087073341012,None,,,,,15,51,51,2,445.0262576660607,,,,445.0189261250198,445.0262576660607,446.017949125031,446.017949125031,446.017949125031,446.017949125031,446.0242102500051,447.0165853750659,447.0165853750659,450.83411075000186,,,,,448.0130815000739,v,0,3.8087073341012,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,52,52,15,z,1,0.8625660840189084,None,,,,,15,52,52,3,450.8418177079875,,,,450.834733332973,450.8418177079875,451.8335329160327,451.8335329160327,451.8335329160327,451.8335329160327,451.8335329160327,452.8327108330559,452.8327108330559,453.7023022080539,,,,,,z,1,0.8625660840189084,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,53,53,7,v,1,0.7876552919624373,None,,,,,7,53,53,1,453.71040870808065,,,,453.7032050000271,453.71040870808065,454.698472707998,454.698472707998,454.698472707998,454.698472707998,454.7042411660077,455.69853591604624,455.69853591604624,456.4968494580826,,,,,,v,1,0.7876552919624373,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,54,54,16,z,1,0.6053377080243081,None,,,,,16,54,54,3,456.5070624999935,,,,456.4976639159722,456.5070624999935,457.5110684579704,457.5110684579704,457.5110684579704,457.5110684579704,457.5110684579704,458.4927272499772,458.4927272499772,459.11083374999,,,,,,z,1,0.6053377080243081,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,55,55,8,v,1,0.5103544170269743,None,,,,,8,55,55,1,459.11965733300894,,,,459.11170574999414,459.11965733300894,460.10975475003943,460.10975475003943,460.10975475003943,460.10975475003943,460.1151541660074,461.1056997079868,461.1056997079868,461.62964666599873,,,,,,v,1,0.5103544170269743,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,56,56,9,v,1,0.7519100840436295,None,,,,,9,56,56,1,461.6377991660265,,,,461.63037104101386,461.6377991660265,462.62236858299,462.62236858299,462.62236858299,462.62236858299,462.6342567909742,463.6201737910742,463.6201737910742,464.37740137497894,,,,,,v,1,0.7519100840436295,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,57,57,14,x,1,1.0739520419156179,None,,,,,14,57,57,0,464.38493675005157,,,,464.37786037498154,464.38493675005157,465.3746260830667,465.3746260830667,465.3746260830667,465.3746260830667,465.3746260830667,466.3729822500609,466.3729822500609,467.45888604107313,,,,,467.37005254102405,x,1,1.0739520419156179,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,58,58,15,x,1,0.7898892500670627,None,,,,,15,58,58,0,467.46612420806196,,,,467.45948320801836,467.46612420806196,468.4694612909807,468.4694612909807,468.4694612909807,468.4694612909807,468.4694612909807,469.45392491598614,469.45392491598614,470.24772079102695,,,,,,x,1,0.7898892500670627,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,59,59,16,x,1,1.003666584030725,None,,,,,16,59,59,0,470.2550669159973,,,,470.2486010410357,470.2550669159973,471.2421832079999,471.2421832079999,471.2421832079999,471.2421832079999,471.2471782909706,472.24514245800674,472.24514245800674,473.25015716603957,,,,,473.23714950005524,x,1,1.003666584030725,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,60,60,17,z,1,0.8983917090808973,None,,,,,17,60,60,3,473.25423283304553,,,,473.25056845799554,473.25423283304553,474.2479713750072,474.2479713750072,474.2479713750072,474.2479713750072,474.2479713750072,475.2403403330827,475.2403403330827,476.1417200410506,,,,,,z,1,0.8983917090808973,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,61,61,10,v,1,1.4112860419554636,None,,,,,10,61,61,1,476.15007295797113,,,,476.1425515409792,476.15007295797113,477.1295912080677,477.1295912080677,477.1295912080677,477.1295912080677,477.1472309160745,478.1412830830086,478.1412830830086,479.560047750012,,,,,479.14065008307807,v,1,1.4112860419554636,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,62,62,17,x,1,0.5340578749310225,None,,,,,17,62,62,0,479.56967058300506,,,,479.56069308298174,479.56967058300506,480.5485350000672,480.5485350000672,480.5485350000672,480.5485350000672,480.56628791603725,481.5534993329784,481.5534993329784,482.09142920805607,,,,,,x,1,0.5340578749310225,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,63,63,18,x,1,0.6212287090020254,None,,,,,18,63,63,0,482.09601450001355,,,,482.091570041026,482.09601450001355,483.0791753750527,483.0791753750527,483.0791753750527,483.0791753750527,483.09239654103294,484.0902021660004,484.0902021660004,484.71931262500584,,,,,,x,1,0.6212287090020254,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,64,64,18,z,1,1.0820957079995424,None,,,,,18,64,64,3,484.7269717910094,,,,484.7196615000721,484.7269717910094,485.7165555000538,485.7165555000538,485.7165555000538,485.7165555000538,485.7165555000538,486.71228979097214,486.71228979097214,487.80424820806365,,,,,487.70764949999284,z,1,1.0820957079995424,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,65,65,11,v,1,0.9442011669743806,None,,,,,11,65,65,1,487.81508858304005,,,,487.80515608307905,487.81508858304005,488.7992520830594,488.7992520830594,488.7992520830594,488.7992520830594,488.80414954107255,489.7951521250652,489.7951521250652,490.74330379103776,,,,,,v,1,0.9442011669743806,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,66,66,12,v,1,0.8067514579743147,None,,,,,12,66,66,1,490.75046787504107,,,,490.74365979107097,490.75046787504107,491.7424733750522,491.7424733750522,491.7424733750522,491.7424733750522,491.7424733750522,492.7434755830327,492.7434755830327,493.5586510000285,,,,,,v,1,0.8067514579743147,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,67,67,16,c,0,0.5630960839334875,None,,,,,16,67,67,2,493.5660590410698,,,,493.5592230830807,493.5660590410698,494.5579777500825,494.5579777500825,494.5579777500825,494.5579777500825,494.5579777500825,495.5585470000515,495.5585470000515,496.1241960830521,,,,,,c,0,0.5630960839334875,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,68,68,17,c,0,0.5204987080069259,None,,,,,17,68,68,2,496.13131537497975,,,,496.1246921659913,496.13131537497975,497.1155487910146,497.1155487910146,497.1155487910146,497.1155487910146,497.12108495808206,498.1206763329683,498.1206763329683,498.6447217500536,,,,,,c,0,0.5204987080069259,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,69,69,13,v,1,0.6194822079269215,None,,,,,13,69,69,1,498.6537793329917,,,,498.6456507910043,498.6537793329917,499.65272429108154,499.65272429108154,499.65272429108154,499.65272429108154,499.65272429108154,500.6526153750019,500.6526153750019,501.28414766606875,,,,,,v,1,0.6194822079269215,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,70,70,19,x,1,0.5302451669704169,None,,,,,19,70,70,0,501.29155412502587,,,,501.28451550006866,501.29155412502587,502.28582387499046,502.28582387499046,502.28582387499046,502.28582387499046,502.28582387499046,503.2818134580739,503.2818134580739,503.81728358299006,,,,,,x,1,0.5302451669704169,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,71,71,18,c,0,0.6829552090493962,None,,,,,18,71,71,2,503.82493333297316,,,,503.81802508304827,503.82493333297316,504.80868095799815,504.80868095799815,504.80868095799815,504.80868095799815,504.81346654100344,505.8092905000085,505.8092905000085,506.4964753750246,,,,,,c,0,0.6829552090493962,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,72,72,19,c,0,0.561727709020488,None,,,,,19,72,72,2,506.50711295800284,,,,506.49740416603163,506.50711295800284,507.50041495799087,507.50041495799087,507.50041495799087,507.50041495799087,507.50041495799087,508.4921277500689,508.4921277500689,509.05496137507726,,,,,,c,0,0.561727709020488,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,73,73,20,c,0,0.4972898750565946,None,,,,,20,73,73,2,509.0626267910702,,,,509.05540737498086,509.0626267910702,510.04866141604725,510.04866141604725,510.04866141604725,510.04866141604725,510.0538777500624,511.0455407910049,511.0455407910049,511.54528429103084,,,,,,c,0,0.4972898750565946,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,74,74,20,x,1,0.5892595420591533,None,,,,,20,74,74,0,511.553905916051,,,,511.5461699999869,511.553905916051,512.5375612080097,512.5375612080097,512.5375612080097,512.5375612080097,512.5494204580318,513.5365613329923,513.5365613329923,514.1371739580063,,,,,,x,1,0.5892595420591533,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,75,75,21,c,0,1.1511700419941917,None,,,,,21,75,75,2,514.1453673749929,,,,514.1379222080577,514.1453673749929,515.1347135000397,515.1347135000397,515.1347135000397,515.1347135000397,515.139923291048,516.1285477910424,516.1285477910424,517.2820322500775,,,,,517.1223910000408,c,0,1.1511700419941917,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,76,76,22,c,0,1.111937458976172,None,,,,,22,76,76,2,517.2896692909999,,,,517.2827290829737,517.2896692909999,518.2740259160055,518.2740259160055,518.2740259160055,518.2740259160055,518.279161375016,519.2816702909768,519.2816702909768,520.3968091660645,,,,,520.2788466250058,c,0,1.111937458976172,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,77,77,19,z,1,0.7439424589974806,None,,,,,19,77,77,3,520.4049412080785,,,,520.3976836249931,520.4049412080785,521.393509458052,521.393509458052,521.393509458052,521.393509458052,521.3992836660473,522.3896253750427,522.3896253750427,523.1438421250787,,,,,,z,1,0.7439424589974806,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,78,78,14,v,1,0.6585469170240685,None,,,,,14,78,78,1,523.1517257080413,,,,523.1444606250152,523.1517257080413,524.1397446660558,524.1397446660558,524.1397446660558,524.1397446660558,524.1397446660558,525.1409768330632,525.1409768330632,525.8098697910318,,,,,,v,1,0.6585469170240685,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,79,79,21,x,1,0.5769931259565055,None,,,,,21,79,79,0,525.8184147080174,,,,525.8104358330602,525.8184147080174,526.8008321659872,526.8008321659872,526.8008321659872,526.8008321659872,526.8062519580126,527.8054727910785,527.8054727910785,528.3840303750476,,,,,,x,1,0.5769931259565055,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,80,80,20,z,1,0.4880430420162156,None,,,,,20,80,80,3,528.3876262080157,,,,528.3845391659997,528.3876262080157,529.3832954160171,529.3832954160171,529.3832954160171,529.3832954160171,529.3832954160171,530.3794008330442,530.3794008330442,530.8752137910342,,,,,,z,1,0.4880430420162156,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,81,81,15,v,1,0.49185158300679177,None,,,,,15,81,81,1,530.882252749987,,,,530.8756197909825,530.882252749987,531.874166958034,531.874166958034,531.874166958034,531.874166958034,531.874166958034,532.8644959999947,532.8644959999947,533.3599557080306,,,,,,v,1,0.49185158300679177,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,82,82,16,v,1,0.9438460840610787,None,,,,,16,82,82,1,533.3673459159909,,,,533.360310500022,533.3673459159909,534.358581416076,534.358581416076,534.358581416076,534.358581416076,534.358581416076,535.3543890410801,535.3543890410801,536.3021798330592,,,,,,v,1,0.9438460840610787,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,83,83,21,z,1,1.0768195829587057,None,,,,,21,83,83,3,536.3103728330461,,,,536.3029154579854,536.3103728330461,537.2997837499715,537.2997837499715,537.2997837499715,537.2997837499715,537.2997837499715,538.2973621659912,538.2973621659912,539.3858118330827,,,,,539.2901623330545,z,1,1.0768195829587057,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,84,84,17,v,1,0.5392653750022873,None,,,,,17,84,84,1,539.3964231660357,,,,539.3868360830238,539.3964231660357,540.3838234579889,540.3838234579889,540.3838234579889,540.3838234579889,540.3890530000208,541.3748200000264,541.3748200000264,541.9275500000222,,,,,,v,1,0.5392653750022873,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,85,85,22,z,1,0.5904582500224933,None,,,,,22,85,85,3,541.9353114999831,,,,541.9280855000252,541.9353114999831,542.9263585410081,542.9263585410081,542.9263585410081,542.9263585410081,542.9319816660136,543.9206072910456,543.9206072910456,544.5159200410126,,,,,,z,1,0.5904582500224933,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,86,86,22,x,1,0.7502567080082372,None,,,,,22,86,86,0,544.5232407500735,,,,544.5163788750069,544.5232407500735,545.5167658330174,545.5167658330174,545.5167658330174,545.5167658330174,545.5167658330174,546.5117524580564,546.5117524580564,547.2653586660745,,,,,,x,1,0.7502567080082372,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,87,87,23,z,1,0.6727197499712929,None,,,,,23,87,87,3,547.2739384999732,,,,547.2661754160654,547.2739384999732,548.254045000067,548.254045000067,548.254045000067,548.254045000067,548.2713248330401,549.2561992909759,549.2561992909759,549.9330333750695,,,,,,z,1,0.6727197499712929,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,88,88,18,v,1,0.7666862510377541,None,,,,,18,88,88,1,549.9404582909774,,,,549.933490416035,549.9404582909774,550.9263777079759,550.9263777079759,550.9263777079759,550.9263777079759,550.9317519579781,551.9211258330615,551.9211258330615,552.7000452909851,,,,,,v,1,0.7666862510377541,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
